segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,ep_employment_2024,ep_employment_2034,ep_openings_ratio,empl_2021,ep_openings_annual_avg,openings,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,employment_auto_pct_change,employment_raw_pct_change
7,7. Core Automotive,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-3027,Mechanical Engineering Technologists and Technicians,649.8400583321429,649.8400583321429,649.8400583321429,0.0037457294795388944,0.003780068728522327,0.0031642116748499,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,610.0,3.2,54.29473072226782,629.1810996563557,629.1810996563557,20.658958675787176,20.658958675787176,0.03283467778525233,0.03283467778525233
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-3027,Mechanical Engineering Technologists and Technicians,534.6216324427122,534.6216324427122,534.6216324427122,0.0045365327093205956,0.0042449421965317265,0.0003756182049623,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,80.0,3.2,44.66812594821617,494.8371567918999,494.8371567918999,39.78447565081234,39.78447565081234,0.08039912748012051,0.08039912748012051
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-3027,Mechanical Engineering Technologists and Technicians,1315.1914736785263,1315.1914736785263,4057.402209599717,0.0028589232277490923,0.00275026420045148,0.002930362742027134,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,,,,4620.0,22.400000000000002,109.88544949794478,1259.9566935237542,3941.5459777404817,55.234780154772125,115.85623185923532,0.043838633850418744,0.02939360152425539
5,5. Component Systems,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-3028,Calibration Technologists and Technicians,31.390008709632276,31.390008709632276,94.4803730899489,0.0053439093952921445,0.005600497822028621,0.0020576131687242,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,65040,15.8,16.5,0.08668730650154799,,1.4,2.721115306098154,33.31204765471996,99.86247666459234,-1.9220389450876851,-5.382103574643438,-0.05769801259321124,-0.05389515416005839
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-3028,Calibration Technologists and Technicians,31.390008709632276,31.390008709632276,94.4803730899489,6.823464629694647e-05,7.271435008792445e-05,6.50106187399715e-05,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,65040,,,,0.0,1.4,2.721115306098154,33.31204765471996,99.86247666459234,-1.9220389450876851,-5.382103574643438,-0.05769801259321124,-0.05389515416005839
2,2. Equipment Manufacturing,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",7.876025327640393,7.876025327640393,58.079317146315404,0.0012864056932812792,0.0012722646310432061,0.0015050526768436,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,77390,67.3,68.3,0.084070796460177,,5.7,0.6621437222352543,7.746908413570767,58.47073791348367,0.129116914069626,-0.39142076716826324,0.016666895641033193,-0.006694301818927439
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",2.078803891236542,2.078803891236542,245.0102846933723,0.002020076124365472,0.0020308692120227173,0.0051993067590987,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,77390,67.3,68.3,0.084070796460177,660.0,5.7,0.17476669882077125,2.0570362887488316,237.33549959382285,0.02176760248771048,7.674785099549467,0.01058202162342521,0.032337282508028226
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",53.272196772163916,53.272196772163916,53.272196772163916,0.00045204131013194853,0.00045158959537570286,0.0001460737463742,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,77390,67.3,68.3,0.084070796460177,,5.7,4.47863601181909,52.64225072254106,52.64225072254106,0.629946049622859,0.629946049622859,0.011966548560833483,0.011966548560833483
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",63.22702599104085,63.22702599104085,356.36179861185167,0.00013744098623275132,0.00013630907841052185,0.0001390163962664398,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,77390,,,,660.0,17.1,5.315546432875116,62.446195424860655,348.44848822984756,0.7808305661801924,7.913310382004113,0.01250405346342899,0.02271012975893368
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-3031,Surveying and Mapping Technicians,7.647599381168528,7.647599381168528,901.3551059337278,0.007431548970894642,0.007473598700243764,0.012777381316478,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,51940,59.4,62.1,0.12510288065843622,1000.0,7.6,0.9567367127058571,7.569893542595866,873.3946385052872,0.07770583857266189,27.960467428440666,0.010265116429367251,0.032013555151073216
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-3031,Surveying and Mapping Technicians,7.647599381168528,7.647599381168528,901.3551059337278,1.662411895523473e-05,1.652374825138205e-05,1.7128040468959295e-05,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,51940,,,,1000.0,7.6,0.9567367127058571,7.569893542595866,873.3946385052872,0.07770583857266189,27.960467428440666,0.010265116429367251,0.032013555151073216
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-1012,Food Scientists and Technologists,0.5065308886276136,0.5065308886276136,59.700329478802594,0.0004922210116518573,0.0004874086108854041,0.0009515071193121,Bachelor's degree,,,BA+,BA+,85310,15.2,16.2,0.07643312101910828,40.0,1.2,0.03871573671039085,0.4936887092996709,56.96051990251186,0.012842179327942738,2.7398095762907317,0.0260127061568011,0.0481001504371787
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-1012,Food Scientists and Technologists,0.5065308886276136,0.5065308886276136,59.700329478802594,1.1010814410311802e-06,1.0776357555247863e-06,1.148583016931069e-06,Bachelor's degree,,,BA+,BA+,85310,,,,40.0,1.2,0.03871573671039085,0.4936887092996709,56.96051990251186,0.012842179327942738,2.7398095762907317,0.0260127061568011,0.0481001504371787
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-1021,Biochemists and Biophysicists,6.376883228018352,6.376883228018352,751.5869975708957,0.006196731500788164,0.006173842404549152,0.007781968940089,Doctoral or professional degree,,,BA+,BA+,103650,35.6,37.6,0.07923497267759562,190.0,2.9,0.5052721683402519,6.253390317796541,721.4999187652321,0.12349291022181141,30.087078805663623,0.019748153233033063,0.04170073762053134
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-1021,Biochemists and Biophysicists,6.376883228018352,6.376883228018352,751.5869975708957,1.3861874826662316e-05,1.3650052903315509e-05,1.4389213994835999e-05,Doctoral or professional degree,,,BA+,BA+,103650,,,,190.0,2.9,0.5052721683402519,6.253390317796541,721.4999187652321,0.12349291022181141,30.087078805663623,0.019748153233033063,0.04170073762053134
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-1022,Microbiologists,0.6717935103657771,0.6717935103657771,79.17837749090012,0.0006528148405506117,0.0006498781478472055,0.0027185917694634,Bachelor's degree,,,BA+,BA+,87330,20.7,21.6,0.08037825059101655,40.0,1.7,0.053997587121599105,0.6582516123995613,75.94735987001583,0.013541897966215743,3.2310176208842876,0.02057252532485368,0.04254285634700384
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-1022,Microbiologists,0.6717935103657771,0.6717935103657771,79.17837749090012,1.460324302182388e-06,1.4368476740330488e-06,1.5168588414074975e-06,Bachelor's degree,,,BA+,BA+,87330,,,,40.0,1.7,0.053997587121599105,0.6582516123995613,75.94735987001583,0.013541897966215743,3.2310176208842876,0.02057252532485368,0.04254285634700384
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-1029,"Biological Scientists, All Other",1.843419482389259,1.843419482389259,217.26759993740475,0.001791341501361934,0.0017871649065800152,0.0063547082611207,Bachelor's degree,,,BA+,BA+,93330,63.7,64.5,0.0748829953198128,140.0,4.8,0.1380407724722066,1.810191934098996,208.8552396425669,0.033227548290262865,8.412360294837868,0.018355815018478428,0.04027842590511357
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-1029,"Biological Scientists, All Other",1.843419482389259,1.843419482389259,217.26759993740475,4.0071692085619924e-06,3.951331103591326e-06,4.155067431785661e-06,Bachelor's degree,,,BA+,BA+,93330,,,,140.0,4.8,0.1380407724722066,1.810191934098996,208.8552396425669,0.033227548290262865,8.412360294837868,0.018355815018478428,0.04027842590511357
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-1042,"Medical Scientists, Except Epidemiologists",14.478364929445119,14.478364929445119,1706.4372104613508,0.014069340276453462,0.013647441104792914,0.0219526285384171,Doctoral or professional degree,,,BA+,BA+,100590,165.3,179.6,0.05566830965497246,1400.0,9.6,0.8059861021900443,13.823283860392404,1594.894557270519,0.6550810690527147,111.54265319083174,0.04738968508993049,0.0699373213623127
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-1042,"Medical Scientists, Except Epidemiologists",14.478364929445119,14.478364929445119,1706.4372104613508,3.147262936616035e-05,3.0173801154697552e-05,3.3376471197885953e-05,Doctoral or professional degree,,,BA+,BA+,100590,,,,1400.0,9.6,0.8059861021900443,13.823283860392404,1594.894557270519,0.6550810690527147,111.54265319083174,0.04738968508993049,0.0699373213623127
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-2012,Physicists,0.250461289396434,0.250461289396434,29.519663725079468,0.00024338557038517503,0.00024370430544270205,0.0038739932714853,Doctoral or professional degree,,,BA+,BA+,166290,24.6,25.6,0.06772908366533864,70.0,1.7,0.01696351362445967,0.24684435464983545,28.48025995125593,0.0036169347465985213,1.0394037738235369,0.014652693806708179,0.03649558591117076
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-2012,Physicists,0.250461289396434,0.250461289396434,29.519663725079468,5.444451338364419e-07,5.388178777623932e-07,5.628968356785673e-07,Doctoral or professional degree,,,BA+,BA+,166290,,,,70.0,1.7,0.01696351362445967,0.24684435464983545,28.48025995125593,0.0036169347465985213,1.0394037738235369,0.014652693806708179,0.03649558591117076
1,1. Materials & Processing,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-2031,Chemists,152.2281385141544,152.2281385141544,517.839927723507,0.007592606389575417,0.0075240351121638495,0.0070035252643948,Bachelor's degree,,,BA+,BA+,84150,86.8,91.0,0.07086614173228346,590.0,6.3,10.787820839585745,157.4632457734696,531.2269750592164,-5.2351072593151855,-13.38704733570944,-0.03324653466655029,-0.025200240131286952
5,5. Component Systems,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-2031,Chemists,25.44059981122079,25.44059981122079,76.57332573656306,0.004331067939822912,0.0043559427504667155,0.0019204389574759,Bachelor's degree,,,BA+,BA+,84150,86.8,91.0,0.07086614173228346,90.0,6.3,1.8028771519762763,25.909370398115588,77.670815183572,-0.46877058689479867,-1.0974894470089396,-0.018092704673707268,-0.014130010666362458
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-2031,Chemists,5.011427935890952,5.011427935890952,590.6528222643426,0.004869851343336515,0.0048740861088545405,0.0095490535902402,Bachelor's degree,,,BA+,BA+,84150,86.8,91.0,0.07086614173228346,850.0,6.3,0.35514056238597297,4.936887092997215,569.6051990251771,0.07454084289373686,21.047623239165546,0.015098753827988124,0.03695124847032027
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-2031,Chemists,182.68016626126615,182.68016626126615,1185.0660757244127,0.0003971045897314405,0.00041104657651760626,0.00038215774593926787,Bachelor's degree,,,BA+,BA+,84150,,,,1530.0,18.9,12.945838553947993,188.3095032645824,1178.5029892679654,-5.6293370033162375,6.563086456447309,-0.029894067509735788,0.005569002807981006
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-2032,Materials Scientists,0.5013409207370746,0.5013409207370746,59.08863372636967,0.000487177664241311,0.0004874086108854041,0.0012573486933768,Bachelor's degree,,,BA+,BA+,104160,8.7,9.1,0.06741573033707866,,0.6,0.03379826431935335,0.4936887092996709,56.96051990251186,0.007652211437403689,2.1281138238578095,0.015500073818295016,0.037361207859410064
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-2032,Materials Scientists,0.5013409207370746,0.5013409207370746,59.08863372636967,1.0897996466685435e-06,1.0776357555247863e-06,1.1274865941712418e-06,Bachelor's degree,,,BA+,BA+,104160,,,,0.0,0.6,0.03379826431935335,0.4936887092996709,56.96051990251186,0.007652211437403689,2.1281138238578095,0.015500073818295016,0.037361207859410064
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-2041,"Environmental Scientists and Specialists, Including Health",2.655465330762054,2.655465330762054,312.9762838265531,0.0025804464463272943,0.002599512591389122,0.0048255003907975,Bachelor's degree,,,BA+,BA+,80060,90.3,94.3,0.09209100758396534,220.0,8.5,0.24454447791416536,2.633006449598549,303.7894394800984,0.02245888116350514,9.186844346454677,0.00852974787316963,0.030240828523127507
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-2041,"Environmental Scientists and Specialists, Including Health",2.655465330762054,2.655465330762054,312.9762838265531,5.7723697777360496e-06,5.7473906961328575e-06,5.939171566541015e-06,Bachelor's degree,,,BA+,BA+,80060,,,,220.0,8.5,0.24454447791416536,2.633006449598549,303.7894394800984,0.02245888116350514,9.186844346454677,0.00852974787316963,0.030240828523127507
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-2042,"Geoscientists, Except Hydrologists and Geographers",0.7489395436775436,0.7489395436775436,88.27090019800214,0.0007277814406419284,0.0007311129163281062,0.0028885037550548,Bachelor's degree,,,BA+,BA+,99240,25.1,26.0,0.07827788649706457,140.0,2.0,0.058625404593154094,0.7405330639495065,85.44077985376781,0.008406479728037097,2.830120344234331,0.011351930301670225,0.03312376536213845
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-2042,"Geoscientists, Except Hydrologists and Geographers",0.7489395436775436,0.7489395436775436,88.27090019800214,1.6280220032227044e-06,1.6164536332871797e-06,1.6788151239535751e-06,Bachelor's degree,,,BA+,BA+,99240,,,,140.0,2.0,0.058625404593154094,0.7405330639495065,85.44077985376781,0.008406479728037097,2.830120344234331,0.011351930301670225,0.03312376536213845
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-3011,Economists,0.33394838586189746,0.33394838586189746,39.35955163343758,0.00032451409384688597,0.00032493907392360275,0.0006456655452475,Master's degree,,,BA+,BA+,115440,17.6,17.8,0.05084745762711864,130.0,0.9,0.016980426399757498,0.32912580619978066,37.973679935007915,0.004822579662116799,1.3858716984296677,0.014652693806663931,0.0364955859111256
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-3011,Economists,0.33394838586189746,0.33394838586189746,39.35955163343758,7.259268451152243e-07,7.184238370165244e-07,7.505291142380313e-07,Master's degree,,,BA+,BA+,115440,,,,130.0,0.9,0.016980426399757498,0.32912580619978066,37.973679935007915,0.004822579662116799,1.3858716984296677,0.014652693806663931,0.0364955859111256
6,6. Engineering & Design,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-3041,Sociologists,0.486099925429489,0.486099925429489,57.29231199777185,0.0004723672384660801,0.0004874086108854041,0.0004417711625378,Master's degree,,,BA+,BA+,101690,3.4,3.6,0.08571428571428572,,0.3,0.0416657078939562,0.4936887092996709,56.96051990251186,-0.007588783870181914,0.3317920952599849,-0.015371596974431705,0.005824948505172499
