adjustment_source,forecast_source,projection_label,stage,year,value_type,employment_auto,employment_raw,auto_share_ratio
sam_mi,moodys_mi,Moody's MI,OEM,2019,QCEW,181793.1414309971,299164.0,0.6076705132669609
sam_mi,moodys_mi,Moody's MI,Upstream,2019,QCEW,63234.242103844714,227192.0,0.2783295279052287
sam_mi,moodys_mi,Moody's MI,Downstream,2020,QCEW,210261.23542785645,210261.23542785645,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2020,QCEW,155674.13810942843,270130.0,0.5762934072832652
sam_mi,moodys_mi,Moody's MI,Upstream,2020,QCEW,54699.5915023626,197715.0,0.2766587841203884
sam_mi,moodys_mi,Moody's MI,Downstream,2021,QCEW,218514.6236228943,218514.6236228943,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2021,QCEW,175849.8345273793,294352.0,0.5974134183813234
sam_mi,moodys_mi,Moody's MI,Upstream,2021,QCEW,55975.58941502863,201624.0,0.2776236430932262
sam_mi,moodys_mi,Moody's MI,Downstream,2022,QCEW,227476.0,227476.0,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2022,QCEW,178140.83542844324,299542.0,0.5947107097784058
sam_mi,moodys_mi,Moody's MI,Upstream,2022,QCEW,57413.583208889475,205458.0,0.27944194535569056
sam_mi,moodys_mi,Moody's MI,Downstream,2023,QCEW,232636.0,232636.0,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2023,QCEW,180133.84809517692,302226.0,0.5960236647249969
sam_mi,moodys_mi,Moody's MI,Upstream,2023,QCEW,58793.0162097439,209044.0,0.2812470877410684
sam_mi,moodys_mi,Moody's MI,Downstream,2024,QCEW,231829.0,231829.0,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2024,QCEW,174114.02550542576,293289.0,0.5936602651494797
sam_mi,moodys_mi,Moody's MI,Upstream,2024,QCEW,57438.86459823029,205217.0,0.279893306101494
sam_mi,moodys_mi,Moody's MI,Downstream,2025,QCEW,234220.0,234220.0,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2025,QCEW,167459.88466857994,283311.0,0.5910814781938574
sam_mi,moodys_mi,Moody's MI,Upstream,2025,QCEW,56442.172593017414,199629.0,0.2827353370152504
sam_mi,moodys_mi,Moody's MI,Downstream,2026,Forecast,233975.55503060174,233975.55503060174,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2026,Forecast,167474.16349200756,284016.4713095381,0.589663559721803
sam_mi,moodys_mi,Moody's MI,Upstream,2026,Forecast,55719.37999317931,197599.11278640275,0.28198193406571553
sam_mi,moodys_mi,Moody's MI,Downstream,2027,Forecast,233753.48025985516,233753.48025985516,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2027,Forecast,167597.01405611337,284837.66153911606,0.5883948532315053
sam_mi,moodys_mi,Moody's MI,Upstream,2027,Forecast,55015.13095959635,195609.2704790156,0.2812501208397391
sam_mi,moodys_mi,Moody's MI,Downstream,2028,Forecast,233553.4435310659,233553.4435310659,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2028,Forecast,167831.07141996227,285777.29347340117,0.5872792389489937
sam_mi,moodys_mi,Moody's MI,Upstream,2028,Forecast,54328.80640095693,193658.35637295604,0.2805394376906104
sam_mi,moodys_mi,Moody's MI,Downstream,2029,Forecast,233375.12129396596,233375.12129396596,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2029,Forecast,168179.1085661419,286838.22906230344,0.586320411738465
sam_mi,moodys_mi,Moody's MI,Upstream,2029,Forecast,53659.81077817908,191745.29260908405,0.27984942966801635
sam_mi,moodys_mi,Moody's MI,Downstream,2030,Forecast,233218.1984162823,233218.1984162823,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2030,Forecast,168644.0415411184,288023.4745795137,0.5855218634082597
sam_mi,moodys_mi,Moody's MI,Upstream,2030,Forecast,53007.57115967445,189869.0386806542,0.2791796468134507
sam_mi,moodys_mi,Moody's MI,Downstream,2031,Forecast,233082.36799999996,233082.36799999996,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2031,Forecast,169228.93481428022,289336.18600000005,0.5848868651855396
sam_mi,moodys_mi,Moody's MI,Upstream,2031,Forecast,52371.53631543345,188028.59,0.2785296444303148
sam_mi,moodys_mi,Moody's MI,Downstream,2032,Forecast,232967.33120220338,232967.33120220338,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2032,Forecast,169937.00686447718,290779.67460527294,0.5844184504820117
sam_mi,moodys_mi,Moody's MI,Upstream,2032,Forecast,51751.17584831662,186222.97652278436,0.27789898332972285
sam_mi,moodys_mi,Moody's MI,Downstream,2033,Forecast,232872.79706038296,232872.79706038296,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2033,Forecast,170771.6360032251,292357.41282559524,0.5841193980776479
sam_mi,moodys_mi,Moody's MI,Upstream,2033,Forecast,51145.9793610045,184451.2614274526,0.27728723005302386
sam_mi,moodys_mi,Moody's MI,Downstream,2034,Forecast,232798.4823220966,232798.4823220966,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2034,Forecast,171736.36644412385,294073.0403286865,0.583992215852815
sam_mi,moodys_mi,Moody's MI,Upstream,2034,Forecast,50555.45565712368,182712.53984762286,0.27669395707205163
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2025,QCEW,234220.0,234220.0,1.0
sam_mi,moodys_mi_detail,Moody's MI (detail),OEM,2025,QCEW,167459.88466857994,283311.0,0.5910814781938574
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2025,QCEW,56442.172593017414,199629.0,0.2827353370152504
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2026,Forecast,233984.11480117126,233984.11480117126,1.0
sam_mi,moodys_mi_detail,Moody's MI (detail),OEM,2026,Forecast,167829.73813640518,284040.95960498764,0.5908645653422802
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2026,Forecast,56277.346323766455,199474.66755834053,0.2821277860122613
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2027,Forecast,232933.57706421957,232933.57706421957,1.0
sam_mi,moodys_mi_detail,Moody's MI (detail),OEM,2027,Forecast,169380.78767311224,286351.99200519815,0.591512517468492
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2027,Forecast,55744.479802493894,198267.92498401957,0.28115732692005985
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2028,Forecast,232262.05758657164,232262.05758657164,1.0
sam_mi,moodys_mi_detail,Moody's MI (detail),OEM,2028,Forecast,171070.38273443512,288944.6478409538,0.5920524363842822
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2028,Forecast,55178.93027283385,196827.85643863844,0.28034106183560464
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2029,Forecast,231748.64101547256,231748.64101547256,1.0
sam_mi,moodys_mi_detail,Moody's MI (detail),OEM,2029,Forecast,172686.6768381396,291691.13706039765,0.5920189368056906
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2029,Forecast,54517.96358516026,194986.97924609407,0.27959797005908205
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2030,Forecast,231573.89730317818,231573.89730317818,1.0
sam_mi,moodys_mi_detail,Moody's MI (detail),OEM,2030,Forecast,174517.32364574424,294775.9009696276,0.5920338910734962
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2030,Forecast,53939.136254482575,193390.13090885917,0.27891359295838625
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2031,Forecast,231092.39129174568,231092.39129174568,1.0
sam_mi,moodys_mi_detail,Moody's MI (detail),OEM,2031,Forecast,175465.30999850208,296804.3866622535,0.5911816599872953
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2031,Forecast,53261.6393095774,191417.54477575462,0.2782484718000815
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2032,Forecast,229731.6459822649,229731.6459822649,1.0
sam_mi,moodys_mi_detail,Moody's MI (detail),OEM,2032,Forecast,175042.02644579374,297041.8792591547,0.5892839988838006
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2032,Forecast,52355.591237972694,188620.7252581086,0.27757072382331954
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2033,Forecast,227655.20356371507,227655.20356371507,1.0
sam_mi,moodys_mi_detail,Moody's MI (detail),OEM,2033,Forecast,173724.60622852965,296087.8036847171,0.5867334083558425
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2033,Forecast,51278.146900853804,185205.9868487644,0.2768708926387274
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2034,Forecast,225339.1129241456,225339.1129241456,1.0
sam_mi,moodys_mi_detail,Moody's MI (detail),OEM,2034,Forecast,171999.44593647198,294695.0488820842,0.5836523096975877
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2034,Forecast,50164.12818415239,181643.91627105616,0.27616740056020106
sam_mi,moodys_us,Moody's US,Downstream,2001,QCEW,219668.1764984131,219668.1764984131,1.0
sam_mi,moodys_us,Moody's US,OEM,2001,QCEW,305093.7010813365,406790.0,0.7500029525832407
sam_mi,moodys_us,Moody's US,Upstream,2001,QCEW,72663.9647426054,259100.0,0.2804475675129502
sam_mi,moodys_us,Moody's US,Downstream,2002,QCEW,216974.7277730306,216974.7277730306,1.0
sam_mi,moodys_us,Moody's US,OEM,2002,QCEW,283912.3878280412,385430.0,0.7366120640013523
sam_mi,moodys_us,Moody's US,Upstream,2002,QCEW,67731.24320028083,238374.0,0.28413855202446925
sam_mi,moodys_us,Moody's US,Downstream,2003,QCEW,211645.9299837748,211645.9299837748,1.0
sam_mi,moodys_us,Moody's US,OEM,2003,QCEW,262667.2731274073,361927.0,0.7257465542150967
sam_mi,moodys_us,Moody's US,Upstream,2003,QCEW,65694.98951342031,230883.0,0.28453801065223644
sam_mi,moodys_us,Moody's US,Downstream,2004,QCEW,210432.40278879803,210432.40278879803,1.0
sam_mi,moodys_us,Moody's US,OEM,2004,QCEW,250315.48727477939,347949.0,0.7194028069480854
sam_mi,moodys_us,Moody's US,Upstream,2004,QCEW,65990.92343143448,230022.0,0.28688961678202296
sam_mi,moodys_us,Moody's US,Downstream,2005,QCEW,208775.0669962565,208775.0669962565,1.0
sam_mi,moodys_us,Moody's US,OEM,2005,QCEW,232800.334745051,330040.0,0.7053700604322234
sam_mi,moodys_us,Moody's US,Upstream,2005,QCEW,65803.45603990472,232073.0,0.2835463670478889
sam_mi,moodys_us,Moody's US,Downstream,2006,QCEW,206478.07436879477,206478.07436879477,1.0
sam_mi,moodys_us,Moody's US,OEM,2006,QCEW,214595.91050616832,309403.0,0.6935805745457165
sam_mi,moodys_us,Moody's US,Upstream,2006,QCEW,63774.15659060228,226718.0,0.281292868632408
sam_mi,moodys_us,Moody's US,Downstream,2007,QCEW,204309.68500010172,204309.68500010172,1.0
sam_mi,moodys_us,Moody's US,OEM,2007,QCEW,198766.96059400061,291288.0,0.6823726366825981
sam_mi,moodys_us,Moody's US,Upstream,2007,QCEW,60879.643121868336,217064.0,0.2804686319328324
sam_mi,moodys_us,Moody's US,Downstream,2008,QCEW,198611.59295272827,198611.59295272827,1.0
sam_mi,moodys_us,Moody's US,OEM,2008,QCEW,167673.03592232888,255873.0,0.6552978857571096
sam_mi,moodys_us,Moody's US,Upstream,2008,QCEW,57972.9828856271,207466.0,0.2794336560478686
sam_mi,moodys_us,Moody's US,Downstream,2009,QCEW,179646.23037465411,179646.23037465411,1.0
sam_mi,moodys_us,Moody's US,OEM,2009,QCEW,123185.99155692515,200373.0,0.6147833867683028
sam_mi,moodys_us,Moody's US,Upstream,2009,QCEW,44916.38472919123,163364.0,0.27494665121563644
sam_mi,moodys_us,Moody's US,Downstream,2010,QCEW,180735.81250254312,180735.81250254312,1.0
sam_mi,moodys_us,Moody's US,OEM,2010,QCEW,126642.10151907179,206713.0,0.6126470106818235
sam_mi,moodys_us,Moody's US,Upstream,2010,QCEW,47663.88032385138,171977.0,0.2771526443876296
sam_mi,moodys_us,Moody's US,Downstream,2011,QCEW,187714.61084620157,187714.61084620157,1.0
sam_mi,moodys_us,Moody's US,OEM,2011,QCEW,138326.45464971435,224261.0,0.61681012146434
sam_mi,moodys_us,Moody's US,Upstream,2011,QCEW,53355.758339855915,190260.0,0.28043602617395097
sam_mi,moodys_us,Moody's US,Downstream,2012,QCEW,194269.29066594443,194269.29066594443,1.0
sam_mi,moodys_us,Moody's US,OEM,2012,QCEW,150882.3704626595,243548.0,0.6195180024580761
sam_mi,moodys_us,Moody's US,Upstream,2012,QCEW,55920.825228601476,201476.0,0.2775557646002575
sam_mi,moodys_us,Moody's US,Downstream,2013,QCEW,200397.9054781596,200397.9054781596,1.0
sam_mi,moodys_us,Moody's US,OEM,2013,QCEW,161351.50629542302,259419.0,0.6219725860304104
sam_mi,moodys_us,Moody's US,Upstream,2013,QCEW,56984.409799488574,205887.0,0.2767751718150664
sam_mi,moodys_us,Moody's US,Downstream,2014,QCEW,210050.88727823892,210050.88727823892,1.0
sam_mi,moodys_us,Moody's US,OEM,2014,QCEW,171139.87389534802,273287.0,0.6262276430834545
sam_mi,moodys_us,Moody's US,Upstream,2014,QCEW,59474.92939527432,213904.0,0.2780449612689539
sam_mi,moodys_us,Moody's US,Downstream,2015,QCEW,217547.71697362262,217547.71697362262,1.0
sam_mi,moodys_us,Moody's US,OEM,2015,QCEW,167608.65505398423,284225.0,0.5897041254428155
sam_mi,moodys_us,Moody's US,Upstream,2015,QCEW,61282.49533280452,220278.0,0.2782052467010075
sam_mi,moodys_us,Moody's US,Downstream,2016,QCEW,220883.18589528403,220883.18589528403,1.0
sam_mi,moodys_us,Moody's US,OEM,2016,QCEW,174318.85728716472,295186.0,0.5905390407646864
sam_mi,moodys_us,Moody's US,Upstream,2016,QCEW,61514.52141960683,221825.0,0.2773110398720019
sam_mi,moodys_us,Moody's US,Downstream,2017,QCEW,222321.9301846822,222321.9301846822,1.0
sam_mi,moodys_us,Moody's US,OEM,2017,QCEW,181659.51757966474,294432.0,0.616982928416968
sam_mi,moodys_us,Moody's US,Upstream,2017,QCEW,62091.335300822044,224348.0,0.27676348931491274
sam_mi,moodys_us,Moody's US,Downstream,2018,QCEW,226562.07780456543,226562.07780456543,1.0
sam_mi,moodys_us,Moody's US,OEM,2018,QCEW,183970.5292210425,299693.0,0.6138632841642697
sam_mi,moodys_us,Moody's US,Upstream,2018,QCEW,63651.060977451416,229519.0,0.2773237116641821
sam_mi,moodys_us,Moody's US,Downstream,2019,QCEW,229051.66566467285,229051.66566467285,1.0
sam_mi,moodys_us,Moody's US,OEM,2019,QCEW,181793.1414309971,299164.0,0.6076705132669609
sam_mi,moodys_us,Moody's US,Upstream,2019,QCEW,63234.242103844714,227192.0,0.2783295279052287
sam_mi,moodys_us,Moody's US,Downstream,2020,QCEW,210261.23542785645,210261.23542785645,1.0
sam_mi,moodys_us,Moody's US,OEM,2020,QCEW,155674.13810942843,270130.0,0.5762934072832652
sam_mi,moodys_us,Moody's US,Upstream,2020,QCEW,54699.5915023626,197715.0,0.2766587841203884
sam_mi,moodys_us,Moody's US,Downstream,2021,QCEW,218514.6236228943,218514.6236228943,1.0
sam_mi,moodys_us,Moody's US,OEM,2021,QCEW,175849.8345273793,294352.0,0.5974134183813234
sam_mi,moodys_us,Moody's US,Upstream,2021,QCEW,55975.58941502863,201624.0,0.2776236430932262
sam_mi,moodys_us,Moody's US,Downstream,2022,QCEW,227476.0,227476.0,1.0
sam_mi,moodys_us,Moody's US,OEM,2022,QCEW,178140.83542844324,299542.0,0.5947107097784058
sam_mi,moodys_us,Moody's US,Upstream,2022,QCEW,57413.583208889475,205458.0,0.27944194535569056
sam_mi,moodys_us,Moody's US,Downstream,2023,QCEW,232636.0,232636.0,1.0
sam_mi,moodys_us,Moody's US,OEM,2023,QCEW,180133.84809517692,302226.0,0.5960236647249969
sam_mi,moodys_us,Moody's US,Upstream,2023,QCEW,58793.0162097439,209044.0,0.2812470877410684
sam_mi,moodys_us,Moody's US,Downstream,2024,QCEW,231829.0,231829.0,1.0
sam_mi,moodys_us,Moody's US,OEM,2024,QCEW,174114.02550542576,293289.0,0.5936602651494797
sam_mi,moodys_us,Moody's US,Upstream,2024,QCEW,57438.86459823029,205217.0,0.279893306101494
sam_mi,moodys_us,Moody's US,Downstream,2025,QCEW,234220.0,234220.0,1.0
sam_mi,moodys_us,Moody's US,OEM,2025,QCEW,167459.88466857994,283311.0,0.5910814781938574
sam_mi,moodys_us,Moody's US,Upstream,2025,QCEW,56442.172593017414,199629.0,0.2827353370152504
sam_mi,moodys_us,Moody's US,Downstream,2026,Forecast,234496.48605529507,234496.48605529507,1.0
sam_mi,moodys_us,Moody's US,OEM,2026,Forecast,168663.43032415642,285989.03736669815,0.5897548796875539
sam_mi,moodys_us,Moody's US,Upstream,2026,Forecast,55878.11315264545,197952.21093928354,0.28228082367710733
sam_mi,moodys_us,Moody's US,Downstream,2027,Forecast,234803.33952386677,234803.33952386677,1.0
sam_mi,moodys_us,Moody's US,OEM,2027,Forecast,169977.79086490857,288799.2291086265,0.5885673289002256
sam_mi,moodys_us,Moody's US,Upstream,2027,Forecast,55325.4479723508,196303.9766123221,0.2818355946075012
sam_mi,moodys_us,Moody's US,Downstream,2028,Forecast,235140.18275269936,235140.18275269936,1.0
sam_mi,moodys_us,Moody's US,OEM,2028,Forecast,171407.6228445254,291746.55123552226,0.5875223618535624
sam_mi,moodys_us,Moody's US,Upstream,2028,Forecast,54783.889966757495,194683.68326539223,0.2813994940298939
sam_mi,moodys_us,Moody's US,Downstream,2029,Forecast,235506.64827127208,235506.64827127208,1.0
sam_mi,moodys_us,Moody's US,OEM,2029,Forecast,172957.8053654729,294836.2072729624,0.5866233559480936
sam_mi,moodys_us,Moody's US,Upstream,2029,Forecast,54253.1602623019,193090.73261076168,0.28097236738785963
sam_mi,moodys_us,Moody's US,Downstream,2030,Forecast,235902.37858947268,235902.37858947268,1.0
sam_mi,moodys_us,Moody's US,OEM,2030,Forecast,174633.45045742442,298073.6387209139,0.5858735150374488
sam_mi,moodys_us,Moody's US,Upstream,2030,Forecast,53732.98794897717,191524.54139835163,0.2805540614099057
sam_mi,moodys_us,Moody's US,Downstream,2031,Forecast,236327.02600000007,236327.02600000007,1.0
sam_mi,moodys_us,Moody's US,OEM,2031,Forecast,176439.9139420721,301464.53599999996,0.5852758546102157
sam_mi,moodys_us,Moody's US,Upstream,2031,Forecast,53223.109839802215,189984.54100000003,0.28014442417081825
sam_mi,moodys_us,Moody's US,Downstream,2032,Forecast,236780.2523851601,236780.2523851601,1.0
sam_mi,moodys_us,Moody's US,OEM,2032,Forecast,178382.80680709166,305014.8499082794,0.5848331871734538
sam_mi,moodys_us,Moody's US,Upstream,2032,Forecast,52723.27023777117,188470.17700594172,0.2797433051495941
sam_mi,moodys_us,Moody's US,Downstream,2033,Forecast,237261.72902796138,237261.72902796138,1.0
sam_mi,moodys_us,Moody's US,OEM,2033,Forecast,180468.00711310146,308730.8036124013,0.5845481079357133
sam_mi,moodys_us,Moody's US,Upstream,2033,Forecast,52233.22071004701,186980.9088331327,0.2793505552840236
sam_mi,moodys_us,Moody's US,Downstream,2034,Forecast,237771.13642741923,237771.13642741923,1.0
sam_mi,moodys_us,Moody's US,OEM,2034,Forecast,182701.67245857167,312618.90519811667,0.5844229808903839
sam_mi,moodys_us,Moody's US,Upstream,2034,Forecast,51752.71986917079,185516.2093450576,0.2789660270219916
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2001,QCEW,377757.6658239419,665890.0,0.5672974002071541
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2002,QCEW,351643.63102832204,623804.0,0.5637085222735378
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2003,QCEW,328362.2626408276,592810.0,0.5539081031710458
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2004,QCEW,316306.4107062139,577971.0,0.5472703832998782
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2005,QCEW,298603.7907849557,562113.0,0.5312166606802471
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2006,QCEW,278370.0670967706,536121.0,0.5192299258875713
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2007,QCEW,259646.60371586896,508352.0,0.5107614482009886
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2008,QCEW,225646.018807956,463339.0,0.48699983987524464
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2009,QCEW,168102.37628611637,363737.0,0.4621536337686745
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2010,QCEW,174305.98184292318,378690.0,0.4602867301563896
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2011,QCEW,191682.21298957025,414521.0,0.4624185819043432
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2012,QCEW,206803.195691261,445024.0,0.46470121991456864
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2013,QCEW,218335.9160949116,465306.0,0.4692308203524382
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2014,QCEW,230614.80329062234,487191.0,0.4733560416563983
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2015,QCEW,228891.15038678877,504503.0,0.4536963117896004
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2016,QCEW,235833.37870677153,517011.0,0.4561477003521618
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2017,QCEW,243750.85288048678,518780.0,0.4698539899003176
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2018,QCEW,247621.5901984939,529212.0,0.46790622699125095
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2019,QCEW,245027.3835348418,526356.0,0.46551646325840645
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2020,QCEW,210373.72961179103,467845.0,0.44966544392222
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2021,QCEW,231825.42394240794,495976.0,0.46741258436377553
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2022,QCEW,235554.4186373327,505000.0,0.46644439334125287
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2023,QCEW,238926.86430492083,511270.0,0.4673203284075358
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2024,QCEW,231552.89010365604,498506.0,0.4644936873450992
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2025,QCEW,223902.05726159737,482940.0,0.463622928855753
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2026,Forecast,221247.13882199343,480634.66261550447,0.46032289393781306
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2027,Forecast,218668.8865156096,478416.6675554055,0.45706786854428627
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2028,Forecast,216165.5534972333,476284.29416432744,0.45385824421632504
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2029,Forecast,213735.43864870322,474235.86931201455,0.45069437484510483
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2030,Forecast,211376.88549625358,472269.7663337519,0.4475765771270525
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2031,Forecast,209088.28115627577,470384.40400000004,0.44450513107631806
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2032,Forecast,206868.05530882315,468578.24551458744,0.4414802805914366
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2033,Forecast,204714.6791982036,466849.7975408221,0.43850223407305433
sam_mi,bls_us,BLS US,Upstream + Core/OEM,2034,Forecast,202626.66466002117,465197.60925490205,0.43557116508952903
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2001,QCEW,377757.6658239419,665890.0,0.5672974002071541
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2002,QCEW,351643.63102832204,623804.0,0.5637085222735378
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2003,QCEW,328362.2626408276,592810.0,0.5539081031710458
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2004,QCEW,316306.4107062139,577971.0,0.5472703832998782
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2005,QCEW,298603.7907849557,562113.0,0.5312166606802471
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2006,QCEW,278370.0670967706,536121.0,0.5192299258875713
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2007,QCEW,259646.60371586896,508352.0,0.5107614482009886
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2008,QCEW,225646.018807956,463339.0,0.48699983987524464
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2009,QCEW,168102.37628611637,363737.0,0.4621536337686745
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2010,QCEW,174305.98184292318,378690.0,0.4602867301563896
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2011,QCEW,191682.21298957025,414521.0,0.4624185819043432
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2012,QCEW,206803.195691261,445024.0,0.46470121991456864
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2013,QCEW,218335.9160949116,465306.0,0.4692308203524382
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2014,QCEW,230614.80329062234,487191.0,0.4733560416563983
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2015,QCEW,228891.15038678877,504503.0,0.4536963117896004
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2016,QCEW,235833.37870677153,517011.0,0.4561477003521618
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2017,QCEW,243750.85288048678,518780.0,0.4698539899003176
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2018,QCEW,247621.5901984939,529212.0,0.46790622699125095
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2019,QCEW,245027.3835348418,526356.0,0.46551646325840645
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2020,QCEW,210373.72961179103,467845.0,0.44966544392222
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2021,QCEW,231825.42394240794,495976.0,0.46741258436377553
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2022,QCEW,235554.4186373327,505000.0,0.46644439334125287
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2023,QCEW,238926.86430492083,511270.0,0.4673203284075358
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2024,QCEW,231552.89010365604,498506.0,0.4644936873450992
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2025,QCEW,223902.05726159737,482940.0,0.463622928855753
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2026,Forecast,222850.89868611362,482117.81931614655,0.4622332752649828
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2027,Forecast,221805.8934251732,481309.1284531142,0.4608387423235419
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2028,Forecast,220767.01419674483,480513.95347308693,0.4594393411493507
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2029,Forecast,219734.23395386044,479732.3216690611,0.45803508337602084
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2030,Forecast,218707.52588429232,478964.2615789573,0.4566259811604719
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2031,Forecast,217686.86341024778,478209.80299999996,0.4552120471906089
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2032,Forecast,216672.22018808185,477468.97700336616,0.4537932946930588
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2033,Forecast,215663.57010802816,476741.8159491102,0.45236973744096565
sam_mi,dtmb_mi,DTMB MI,Upstream + Core/OEM,2034,Forecast,214660.88729394786,476028.35350136657,0.45094138976184245
