stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-9099,"Installation, Maintenance, and Repair Workers, All Other",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,48640,0.8226043127528824,0.8226043127528824,96.59439722038398,0.8228145154994515,94.93419983751977,-0.00021020274656913251,1.6601973828642116,0.0790082319597363,21.5,0.0,-0.0002554679610161455,0.017487874608999133,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-1011,First-Line Supervisors of Production and Operating Workers,High school diploma or equivalent,Less than 5 years,Unreported,HS or less,HS or Less - Limited Training,71190,4886.196666771203,4886.196666771203,5420.03724104385,4894.978572618775,5412.591191889945,-8.781905847572329,7.4460491539051645,470.7157799223201,135.4,5800.0,-0.001794064206265581,0.0013756902913824509,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-2028,"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,44040,1237.0606144086344,1237.0606144086344,4148.857634766097,1292.6619631937422,4125.41466138689,-55.601348785107845,23.442973379207388,136.96276112397825,59.2,1620.0,-0.04301306170387749,0.0056825738267304955,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-2031,Engine and Other Machine Assemblers,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,52540,2662.085779735937,2662.085779735937,2906.446489896571,3109.912628164133,3354.6022300014088,-447.8268484281957,-448.15574010483766,216.99680300613167,5.6,6920.0,-0.14399981670628484,-0.1335943010163233,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-2041,Structural Metal Fabricators and Fitters,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,49900,35.06380736263404,35.06380736263404,60.54323713048522,38.37903221259465,66.61244780920075,-3.3152248499606145,-6.069210678715528,2.910154052364363,8.2,0.0,-0.08638114769534688,-0.09111226022048731,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-2090,Miscellaneous Assemblers and Fabricators,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,42210,66818.27013823454,66818.27013823454,67631.29935749123,64383.577793133394,65174.11342983846,2434.692345101149,2457.1859276527593,7121.5108234613435,312.6,58070.0,0.037815424811027086,0.03770186962800776,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,48630,171.5556722795119,171.5556722795119,171.5556722795119,181.12789232531279,181.12789232531279,-9.57222004580089,-9.57222004580089,15.125558112810793,1.9,0.0,-0.052847851995146106,-0.052847851995146106,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,45590,9614.99724336994,9614.99724336994,9718.3806207456,10515.855897799884,10619.378421654117,-900.8586544299435,-900.9978009085186,843.472191925234,28.8,14900.0,-0.08566669828733771,-0.0848446834770745,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,45190,395.8117381726408,395.8117381726408,395.8117381726408,428.9871134020539,428.9871134020539,-33.175375229413135,-33.175375229413135,33.03436358041766,5.5,600.0,-0.07733420000968798,-0.07733420000968798,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,48620,122.39203590128182,122.39203590128182,122.39203590128182,142.9957044673513,142.9957044673513,-20.603668566069473,-20.603668566069473,10.401589453366727,1.5,250.0,-0.14408592651658073,-0.14408592651658073,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,48310,34.7713453998234,34.7713453998234,34.7713453998234,47.665234822439345,47.665234822439345,-12.893889422615942,-12.893889422615942,2.9881624952973236,1.1,110.0,-0.2705093024433374,-0.2705093024433374,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4041,Machinists,High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,SC/Associate or Employer Training,56150,2323.5570718800154,2323.5570718800154,2886.7831420789944,2445.2323470994143,2991.0783819671897,-121.67527521939873,-104.29523988819562,228.82635159559487,59.0,2980.0,-0.04976021005273077,-0.03486877526078141,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-4061,"Model Makers, Metal and Plastic",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,62700,55.37036891925165,55.37036891925165,552.007642307599,52.766684818536554,636.2572738151321,2.6036841007151015,-84.24963150753314,5.727969198543273,0.6,920.0,0.0493433330077323,-0.1324144099797157,2030
