segment_id,segment_name,stage,Occupation Code,Occupation Title,Occupation Type,Display Level,2024 Employment,Projected 2034 Employment,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",segment_share_2024,segment_share_2034
2,2. Equipment Manufacturing,Upstream,49-3090,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",Summary,3.0,0.1,0.1,0.0,3.9,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,49-3093,Tire repairers and changers,Line Item,4.0,0.1,0.1,0.0,3.9,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,49-9000,"Other installation, maintenance, and repair occupations",Summary,2.0,39.4,43.3,3.9,16.2,0.04203563426864397,0.046549129219522686
2,2. Equipment Manufacturing,Upstream,49-9010,Control and valve installers and repairers,Summary,3.0,0.1,0.2,0.0,0.8,0.0001066894270777766,0.00021500752526338424
2,2. Equipment Manufacturing,Upstream,49-9012,"Control and valve installers and repairers, except mechanical door",Line Item,4.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,49-9021,"Heating, air conditioning, and refrigeration mechanics and installers",Line Item,3.0,4.0,4.1,0.0,0.8,0.004267577083111063,0.004407654267899377
2,2. Equipment Manufacturing,Upstream,49-9040,"Industrial machinery installation, repair, and maintenance workers",Summary,3.0,21.599999999999998,25.5,3.9,31.1,0.02304491624879974,0.02741345947108149
2,2. Equipment Manufacturing,Upstream,49-9041,Industrial machinery mechanics,Line Item,4.0,19.5,23.4,3.9,36.5,0.020804438280166433,0.025155880455815953
2,2. Equipment Manufacturing,Upstream,49-9043,"Maintenance workers, machinery",Line Item,4.0,1.7,1.6,-0.1,-12.8,0.001813720260322202,0.001720060202107074
2,2. Equipment Manufacturing,Upstream,49-9044,Millwrights,Line Item,4.0,0.5,0.5,0.0,5.9,0.0005334471353888829,0.0005375188131584606
2,2. Equipment Manufacturing,Upstream,49-9069,"Precision instrument and equipment repairers, all other",Line Item,4.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,49-9071,"Maintenance and repair workers, general",Line Item,3.0,10.8,10.8,0.0,-3.0,0.011522458124399872,0.01161040636422275
2,2. Equipment Manufacturing,Upstream,49-9090,"Miscellaneous installation, maintenance, and repair workers",Summary,3.0,2.5,2.5,0.0,-2.9,0.0026672356769444146,0.0026875940657923028
2,2. Equipment Manufacturing,Upstream,49-9096,Riggers,Line Item,4.0,0.2,0.2,0.0,0.8,0.0002133788541555532,0.00021500752526338424
2,2. Equipment Manufacturing,Upstream,49-9098,"Helpers--installation, maintenance, and repair workers",Line Item,4.0,1.0,1.0,0.0,0.8,0.0010668942707777657,0.0010750376263169211
2,2. Equipment Manufacturing,Upstream,49-9099,"Installation, maintenance, and repair workers, all other",Line Item,4.0,1.0,1.0,0.0,0.8,0.0010668942707777657,0.0010750376263169211
2,2. Equipment Manufacturing,Upstream,51-0000,Production occupations,Summary,1.0,468.0,458.1,-9.8,-8.200000000000001,0.4993065187239944,0.4924747366157816
2,2. Equipment Manufacturing,Upstream,51-1000,Supervisors of production workers,Summary,2.0,33.8,33.7,-0.09999999999999998,-3.0,0.03606102635228848,0.03622876800688025
2,2. Equipment Manufacturing,Upstream,51-1011,First-line supervisors of production and operating workers,Line Item,3.0,33.8,33.7,-0.09999999999999998,-3.0,0.03606102635228848,0.03622876800688025
2,2. Equipment Manufacturing,Upstream,51-2000,Assemblers and fabricators,Summary,2.0,156.10000000000002,155.8,-0.3,-4.300000000000001,0.16654219566840928,0.16749086218017634
2,2. Equipment Manufacturing,Upstream,51-2020,"Electrical, electronics, and electromechanical assemblers",Summary,3.0,17.2,17.299999999999997,0.0,-3.7,0.01835058145737757,0.018598150935282734
2,2. Equipment Manufacturing,Upstream,51-2021,"Coil winders, tapers, and finishers",Line Item,4.0,0.9,0.8,-0.1,-9.2,0.0009602048436999893,0.000860030101053537
2,2. Equipment Manufacturing,Upstream,51-2028,"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers",Line Item,4.0,16.3,16.4,0.1,-3.0,0.017390376613677584,0.017630617071597507
2,2. Equipment Manufacturing,Upstream,51-2031,Engine and other machine assemblers,Line Item,3.0,4.4,4.0,-0.5,-22.6,0.0046943347914221705,0.0043001505052676844
2,2. Equipment Manufacturing,Upstream,51-2041,Structural metal fabricators and fitters,Line Item,3.0,2.8,2.2,-0.5,-19.3,0.0029873039581777444,0.002365082777897227
2,2. Equipment Manufacturing,Upstream,51-2051,Fiberglass laminators and fabricators,Line Item,3.0,0.6,0.6,0.0,0.8,0.0006401365624666595,0.0006450225757901527
2,2. Equipment Manufacturing,Upstream,51-2090,Miscellaneous assemblers and fabricators,Line Item,3.0,130.79999999999998,131.6,0.6,-3.0,0.13954977061773174,0.1414749516233068
2,2. Equipment Manufacturing,Upstream,51-4000,Metal workers and plastic workers,Summary,2.0,188.89999999999998,182.60000000000002,-6.3,-9.700000000000001,0.20153632774991995,0.19630187056546983
2,2. Equipment Manufacturing,Upstream,51-4020,"Forming machine setters, operators, and tenders, metal and plastic",Summary,3.0,2.4,2.1999999999999997,-0.2,-19.6,0.002560546249866638,0.0023650827778972264
2,2. Equipment Manufacturing,Upstream,51-4021,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",Line Item,4.0,1.0,1.0,0.0,-12.8,0.0010668942707777657,0.0010750376263169211
2,2. Equipment Manufacturing,Upstream,51-4022,"Forging machine setters, operators, and tenders, metal and plastic",Line Item,4.0,0.9,0.8,-0.1,-14.3,0.0009602048436999893,0.000860030101053537
2,2. Equipment Manufacturing,Upstream,51-4023,"Rolling machine setters, operators, and tenders, metal and plastic",Line Item,4.0,0.5,0.5,0.0,-22.6,0.0005334471353888829,0.0005375188131584606
2,2. Equipment Manufacturing,Upstream,51-4030,"Machine tool cutting setters, operators, and tenders, metal and plastic",Summary,3.0,25.5,22.7,-2.8,-23.5,0.02720580390483303,0.02440335411739411
2,2. Equipment Manufacturing,Upstream,51-4031,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",Line Item,4.0,13.899999999999999,12.5,-1.4,-22.6,0.014829830363810944,0.013437970328961515
2,2. Equipment Manufacturing,Upstream,51-4032,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",Line Item,4.0,0.8,0.5,-0.1,-42.3,0.0008535154166222128,0.0005375188131584606
2,2. Equipment Manufacturing,Upstream,51-4033,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",Line Item,4.0,8.1,7.2,-0.9,-22.6,0.008641843593299904,0.007740270909481832
2,2. Equipment Manufacturing,Upstream,51-4034,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",Line Item,4.0,1.9,1.7000000000000002,-0.2,-22.6,0.002027099114477755,0.0018275639647387662
2,2. Equipment Manufacturing,Upstream,51-4035,"Milling and planing machine setters, operators, and tenders, metal and plastic",Line Item,4.0,1.0,0.8,-0.2,-32.5,0.0010668942707777657,0.000860030101053537
2,2. Equipment Manufacturing,Upstream,51-4041,Machinists,Line Item,3.0,53.4,52.8,-0.5,-3.0,0.056972154059532695,0.056761986669533436
2,2. Equipment Manufacturing,Upstream,51-4050,"Metal furnace operators, tenders, pourers, and casters",Summary,3.0,0.30000000000000004,0.30000000000000004,0.0,-12.7,0.0003200682812333298,0.0003225112878950764
2,2. Equipment Manufacturing,Upstream,51-4051,Metal-refining furnace operators and tenders,Line Item,4.0,0.30000000000000004,0.30000000000000004,0.0,-12.8,0.0003200682812333298,0.0003225112878950764
2,2. Equipment Manufacturing,Upstream,51-4060,"Model makers and patternmakers, metal and plastic",Summary,3.0,0.5,0.4,-0.1,-42.3,0.0005334471353888829,0.0004300150505267685
2,2. Equipment Manufacturing,Upstream,51-4061,"Model makers, metal and plastic",Line Item,4.0,0.30000000000000004,0.2,0.0,-42.3,0.0003200682812333298,0.00021500752526338424
2,2. Equipment Manufacturing,Upstream,51-4062,"Patternmakers, metal and plastic",Line Item,4.0,0.30000000000000004,0.30000000000000004,-0.1,-42.3,0.0003200682812333298,0.0003225112878950764
2,2. Equipment Manufacturing,Upstream,51-4070,"Molders and molding machine setters, operators, and tenders, metal and plastic",Summary,3.0,9.5,8.7,-0.8,-15.100000000000001,0.010135495572388775,0.009352827348957213
2,2. Equipment Manufacturing,Upstream,51-4071,Foundry mold and coremakers,Line Item,4.0,0.8,0.6000000000000001,-0.1,-42.3,0.0008535154166222128,0.0006450225757901528
2,2. Equipment Manufacturing,Upstream,51-4072,"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",Line Item,4.0,8.7,8.1,-0.6,-12.8,0.009281980155766562,0.008707804773167061
2,2. Equipment Manufacturing,Upstream,51-4081,"Multiple machine tool setters, operators, and tenders, metal and plastic",Line Item,3.0,12.700000000000001,12.7,0.1,-3.0,0.013549557238877628,0.013652977854224898
2,2. Equipment Manufacturing,Upstream,51-4111,Tool and die makers,Line Item,3.0,12.0,10.6,-1.3,-15.600000000000001,0.01280273124933319,0.011395398838959365
2,2. Equipment Manufacturing,Upstream,51-4120,"Welding, soldering, and brazing workers",Summary,3.0,70.0,69.89999999999999,-0.1,-5.1000000000000005,0.07468259895444361,0.07514513007955279
2,2. Equipment Manufacturing,Upstream,51-4121,"Welders, cutters, solderers, and brazers",Line Item,4.0,64.6,65.1,0.4,-3.0,0.06892136989224366,0.06998494947323156
2,2. Equipment Manufacturing,Upstream,51-4122,"Welding, soldering, and brazing machine setters, operators, and tenders",Line Item,4.0,5.3999999999999995,4.8,-0.5,-22.6,0.005761229062199935,0.005160180606321222
2,2. Equipment Manufacturing,Upstream,51-4190,Miscellaneous metal workers and plastic workers,Summary,3.0,2.5,2.2,-0.2,-22.700000000000003,0.0026672356769444146,0.002365082777897227
2,2. Equipment Manufacturing,Upstream,51-4191,"Heat treating equipment setters, operators, and tenders, metal and plastic",Line Item,4.0,0.7,0.6000000000000001,0.0,-22.6,0.0007468259895444361,0.0006450225757901528
2,2. Equipment Manufacturing,Upstream,51-4192,"Layout workers, metal and plastic",Line Item,4.0,0.4,0.4,0.0,-3.0,0.0004267577083111064,0.0004300150505267685
2,2. Equipment Manufacturing,Upstream,51-4193,"Plating machine setters, operators, and tenders, metal and plastic",Line Item,4.0,0.4,0.4,0.0,-22.6,0.0004267577083111064,0.0004300150505267685
2,2. Equipment Manufacturing,Upstream,51-4194,"Tool grinders, filers, and sharpeners",Line Item,4.0,0.6,0.4,-0.1,-32.5,0.0006401365624666595,0.0004300150505267685
2,2. Equipment Manufacturing,Upstream,51-4199,"Metal workers and plastic workers, all other",Line Item,4.0,0.5,0.4,0.0,-22.6,0.0005334471353888829,0.0004300150505267685
2,2. Equipment Manufacturing,Upstream,51-5100,Printing workers,Summary,2.0,0.30000000000000004,0.30000000000000004,0.0,-3.0,0.0003200682812333298,0.0003225112878950764
2,2. Equipment Manufacturing,Upstream,51-5111,Prepress technicians and workers,Line Item,3.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,51-5112,Printing press operators,Line Item,3.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,51-6000,"Textile, apparel, and furnishings workers",Summary,2.0,0.7,0.7,0.0,0.8,0.0007468259895444361,0.0007525263384218448
2,2. Equipment Manufacturing,Upstream,51-6031,Sewing machine operators,Line Item,3.0,0.6,0.6,0.0,0.8,0.0006401365624666595,0.0006450225757901527
2,2. Equipment Manufacturing,Upstream,51-7000,Woodworkers,Summary,2.0,0.7,0.7,0.0,0.8,0.0007468259895444361,0.0007525263384218448
2,2. Equipment Manufacturing,Upstream,51-7040,"Woodworking machine setters, operators, and tenders",Summary,3.0,0.6,0.6,0.0,0.8,0.0006401365624666595,0.0006450225757901527
2,2. Equipment Manufacturing,Upstream,51-7041,"Sawing machine setters, operators, and tenders, wood",Line Item,4.0,0.4,0.4,0.0,0.8,0.0004267577083111064,0.0004300150505267685
2,2. Equipment Manufacturing,Upstream,51-7099,"Woodworkers, all other",Line Item,3.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,51-8000,Plant and system operators,Summary,2.0,0.3,0.3,0.0,-1.2,0.00032006828123332977,0.00032251128789507637
2,2. Equipment Manufacturing,Upstream,51-8031,Water and wastewater treatment plant and system operators,Line Item,3.0,0.1,0.1,0.0,-9.2,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,51-9000,Other production occupations,Summary,2.0,87.2,84.0,-3.2,-10.0,0.09303318041182118,0.09030316061062138
2,2. Equipment Manufacturing,Upstream,51-9010,"Chemical processing machine setters, operators, and tenders",Summary,3.0,0.2,0.2,0.0,0.8,0.0002133788541555532,0.00021500752526338424
2,2. Equipment Manufacturing,Upstream,51-9011,Chemical equipment operators and tenders,Line Item,4.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,51-9012,"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",Line Item,4.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,51-9020,"Crushing, grinding, polishing, mixing, and blending workers",Summary,3.0,1.2,1.0,-0.2,-29.0,0.001280273124933319,0.0010750376263169211
2,2. Equipment Manufacturing,Upstream,51-9021,"Crushing, grinding, and polishing machine setters, operators, and tenders",Line Item,4.0,0.30000000000000004,0.30000000000000004,0.0,-12.8,0.0003200682812333298,0.0003225112878950764
2,2. Equipment Manufacturing,Upstream,51-9022,"Grinding and polishing workers, hand",Line Item,4.0,0.2,0.1,0.0,-19.3,0.0002133788541555532,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,51-9023,"Mixing and blending machine setters, operators, and tenders",Line Item,4.0,0.4,0.4,0.0,-22.6,0.0004267577083111064,0.0004300150505267685
2,2. Equipment Manufacturing,Upstream,51-9030,Cutting workers,Summary,3.0,0.4,0.4,0.0,-1.1,0.0004267577083111064,0.0004300150505267685
2,2. Equipment Manufacturing,Upstream,51-9031,"Cutters and trimmers, hand",Line Item,4.0,0.1,0.0,0.0,-14.3,0.0001066894270777766,0.0
2,2. Equipment Manufacturing,Upstream,51-9032,"Cutting and slicing machine setters, operators, and tenders",Line Item,4.0,0.3,0.3,0.0,0.8,0.00032006828123332977,0.00032251128789507637
2,2. Equipment Manufacturing,Upstream,51-9041,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",Line Item,3.0,0.4,0.4,0.0,0.8,0.0004267577083111064,0.0004300150505267685
2,2. Equipment Manufacturing,Upstream,51-9051,"Furnace, kiln, oven, drier, and kettle operators and tenders",Line Item,3.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,51-9061,"Inspectors, testers, sorters, samplers, and weighers",Line Item,3.0,21.9,21.8,-0.1,-3.0,0.02336498453003307,0.023435820253708883
2,2. Equipment Manufacturing,Upstream,51-9111,Packaging and filling machine operators and tenders,Line Item,3.0,2.0,1.9,0.0,-3.0,0.0021337885415555315,0.00204257149000215
2,2. Equipment Manufacturing,Upstream,51-9120,Painting workers,Summary,3.0,11.8,11.9,0.1,-3.0,0.012589352395177637,0.012792947753171363
2,2. Equipment Manufacturing,Upstream,51-9123,"Painting, coating, and decorating workers",Line Item,4.0,0.2,0.2,0.0,0.8,0.0002133788541555532,0.00021500752526338424
2,2. Equipment Manufacturing,Upstream,51-9124,"Coating, painting, and spraying machine setters, operators, and tenders",Line Item,4.0,11.600000000000001,11.700000000000001,0.1,-3.0,0.012375973541022085,0.012577940227907978
2,2. Equipment Manufacturing,Upstream,51-9160,Computer numerically controlled tool operators and programmers,Summary,3.0,35.1,32.4,-2.5999999999999996,-15.100000000000001,0.03744798890429958,0.034831219092668245
2,2. Equipment Manufacturing,Upstream,51-9161,Computer numerically controlled tool operators,Line Item,4.0,29.4,26.2,-3.2,-22.6,0.031366691560866314,0.028165985809503333
2,2. Equipment Manufacturing,Upstream,51-9162,Computer numerically controlled tool programmers,Line Item,4.0,5.7,6.3,0.6,22.6,0.006081297343433266,0.0067727370457966035
2,2. Equipment Manufacturing,Upstream,51-9190,Miscellaneous production workers,Summary,3.0,14.1,13.5,-0.5,-10.8,0.015043209217966497,0.014513007955278436
2,2. Equipment Manufacturing,Upstream,51-9191,Adhesive bonding machine operators and tenders,Line Item,4.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,51-9192,"Cleaning, washing, and metal pickling equipment operators and tenders",Line Item,4.0,0.2,0.2,0.0,0.8,0.0002133788541555532,0.00021500752526338424
2,2. Equipment Manufacturing,Upstream,51-9194,Etchers and engravers,Line Item,4.0,0.4,0.4,0.0,0.8,0.0004267577083111064,0.0004300150505267685
2,2. Equipment Manufacturing,Upstream,51-9195,"Molders, shapers, and casters, except metal and plastic",Line Item,4.0,0.30000000000000004,0.30000000000000004,0.0,-3.0,0.0003200682812333298,0.0003225112878950764
2,2. Equipment Manufacturing,Upstream,51-9196,"Paper goods machine setters, operators, and tenders",Line Item,4.0,0.3,0.3,0.0,0.8,0.00032006828123332977,0.00032251128789507637
2,2. Equipment Manufacturing,Upstream,51-9198,Helpers--production workers,Line Item,4.0,5.3,4.8,-0.5,-22.6,0.005654539635122159,0.005160180606321222
2,2. Equipment Manufacturing,Upstream,51-9199,"Production workers, all other",Line Item,4.0,7.4,7.5,0.1,-3.0,0.007895017603755468,0.00806278219737691
2,2. Equipment Manufacturing,Upstream,53-0000,Transportation and material moving occupations,Summary,1.0,46.800000000000004,46.9,0.09999999999999998,-3.3999999999999995,0.049930651872399444,0.0504192646742636
2,2. Equipment Manufacturing,Upstream,53-1000,Supervisors of transportation and material moving workers,Summary,2.0,2.0,2.0,0.0,-3.0,0.0021337885415555315,0.0021500752526338422
2,2. Equipment Manufacturing,Upstream,53-1047,"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors",Line Item,3.0,2.0,2.0,0.0,-3.0,0.0021337885415555315,0.0021500752526338422
2,2. Equipment Manufacturing,Upstream,53-2000,Air transportation workers,Summary,2.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,53-2010,Aircraft pilots and flight engineers,Summary,3.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,53-2012,Commercial pilots,Line Item,4.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,53-3000,Motor vehicle operators,Summary,2.0,4.9,4.9,0.0,-3.0,0.005227781926811053,0.005267684368952914
2,2. Equipment Manufacturing,Upstream,53-3030,Driver/sales workers and truck drivers,Summary,3.0,4.9,4.8,0.0,-3.0,0.005227781926811053,0.005160180606321222
2,2. Equipment Manufacturing,Upstream,53-3031,Driver/sales workers,Line Item,4.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,53-3032,Heavy and tractor-trailer truck drivers,Line Item,4.0,3.7,3.7,0.0,-3.0,0.003947508801877734,0.0039776392173726085
2,2. Equipment Manufacturing,Upstream,53-3033,Light truck drivers,Line Item,4.0,1.1,1.1,0.0,-3.0,0.0011735836978555426,0.0011825413889486134
2,2. Equipment Manufacturing,Upstream,53-7000,Material moving workers,Summary,2.0,39.699999999999996,39.8,0.19999999999999998,-3.5999999999999996,0.0423557025498773,0.04278649752741346
2,2. Equipment Manufacturing,Upstream,53-7021,Crane and tower operators,Line Item,3.0,0.5,0.5,0.0,0.8,0.0005334471353888829,0.0005375188131584606
2,2. Equipment Manufacturing,Upstream,53-7051,Industrial truck and tractor operators,Line Item,3.0,5.8,5.8,0.0,-3.0,0.006187986770511042,0.006235218232638143
2,2. Equipment Manufacturing,Upstream,53-7060,Laborers and material movers,Summary,3.0,30.1,30.3,0.2,0.7,0.03211351755041075,0.03257364007740271
2,2. Equipment Manufacturing,Upstream,53-7061,Cleaners of vehicles and equipment,Line Item,4.0,0.6,0.6,0.0,-3.0,0.0006401365624666595,0.0006450225757901527
2,2. Equipment Manufacturing,Upstream,53-7062,"Laborers and freight, stock, and material movers, hand",Line Item,4.0,23.8,23.9,0.1,-3.0,0.02539208364451083,0.025693399268974414
2,2. Equipment Manufacturing,Upstream,53-7063,Machine feeders and offbearers,Line Item,4.0,0.4,0.3,-0.1,-14.3,0.0004267577083111064,0.00032251128789507637
2,2. Equipment Manufacturing,Upstream,53-7064,"Packers and packagers, hand",Line Item,4.0,2.4,2.3,0.0,-3.0,0.002560546249866638,0.0024725865405289186
2,2. Equipment Manufacturing,Upstream,53-7065,Stockers and order fillers,Line Item,4.0,6.0,6.0,0.0,-3.0,0.006401365624666595,0.006450225757901527
2,2. Equipment Manufacturing,Upstream,53-7070,Pumping station operators,Summary,3.0,0.2,0.2,0.0,0.8,0.0002133788541555532,0.00021500752526338424
2,2. Equipment Manufacturing,Upstream,53-7072,"Pump operators, except wellhead pumpers",Line Item,4.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
2,2. Equipment Manufacturing,Upstream,53-7199,"Material moving workers, all other",Line Item,3.0,0.1,0.1,0.0,0.8,0.0001066894270777766,0.00010750376263169212
3,3. Forging & Foundries,Upstream,00-0000,"Total, all occupations",Summary,0.0,573.8,513.6,-60.2,-24.2,1.0,1.0
3,3. Forging & Foundries,Upstream,11-0000,Management occupations,Summary,1.0,37.5,34.9,-2.6,-16.1,0.06535378180550715,0.06795171339563863
3,3. Forging & Foundries,Upstream,11-1000,Top executives,Summary,2.0,12.5,11.6,-1.0,-17.6,0.02178459393516905,0.022585669781931463
3,3. Forging & Foundries,Upstream,11-1011,Chief executives,Line Item,3.0,0.6,0.6,0.0,-17.6,0.0010456605088881143,0.0011682242990654205
3,3. Forging & Foundries,Upstream,11-1021,General and operations managers,Line Item,3.0,11.9,11.100000000000001,-0.9,-17.6,0.020738933426280935,0.021612149532710283
3,3. Forging & Foundries,Upstream,11-2000,"Advertising, marketing, promotions, public relations, and sales managers",Summary,2.0,3.8,3.5,-0.3,-17.6,0.006622516556291391,0.0068146417445482865
3,3. Forging & Foundries,Upstream,11-2020,Marketing and sales managers,Summary,3.0,3.8,3.5,-0.3,-17.6,0.006622516556291391,0.0068146417445482865
3,3. Forging & Foundries,Upstream,11-2021,Marketing managers,Line Item,4.0,0.9,0.7999999999999999,-0.1,-17.6,0.0015684907633321716,0.0015576323987538938
3,3. Forging & Foundries,Upstream,11-2022,Sales managers,Line Item,4.0,3.0,2.7,-0.2,-17.6,0.005228302544440572,0.005257009345794392
3,3. Forging & Foundries,Upstream,11-3000,Operations specialties managers,Summary,2.0,16.7,15.8,-1.0,-14.7,0.02910421749738585,0.030763239875389408
3,3. Forging & Foundries,Upstream,11-3010,Administrative services and facilities managers,Summary,3.0,1.3,1.1,-0.1,-17.6,0.002265597769257581,0.0021417445482866046
3,3. Forging & Foundries,Upstream,11-3012,Administrative services managers,Line Item,4.0,0.6,0.6,0.0,-17.6,0.0010456605088881143,0.0011682242990654205
3,3. Forging & Foundries,Upstream,11-3013,Facilities managers,Line Item,4.0,0.6000000000000001,0.6000000000000001,0.0,-17.6,0.0010456605088881145,0.0011682242990654207
3,3. Forging & Foundries,Upstream,11-3021,Computer and information systems managers,Line Item,3.0,1.1,1.1,0.0,-4.8,0.0019170442662948765,0.0021417445482866046
3,3. Forging & Foundries,Upstream,11-3031,Financial managers,Line Item,3.0,2.4,2.4,0.0,0.7,0.004182642035552457,0.004672897196261682
3,3. Forging & Foundries,Upstream,11-3051,Industrial production managers,Line Item,3.0,9.1,8.3,-0.7,-17.6,0.015859184384803066,0.016160436137071653
3,3. Forging & Foundries,Upstream,11-3061,Purchasing managers,Line Item,3.0,0.9,0.9,-0.1,-17.6,0.0015684907633321716,0.0017523364485981308
3,3. Forging & Foundries,Upstream,11-3071,"Transportation, storage, and distribution managers",Line Item,3.0,1.1,1.0,-0.1,-17.6,0.0019170442662948765,0.0019470404984423676
3,3. Forging & Foundries,Upstream,11-3121,Human resources managers,Line Item,3.0,0.9,0.9,-0.1,-17.6,0.0015684907633321716,0.0017523364485981308
3,3. Forging & Foundries,Upstream,11-9000,Other management occupations,Summary,2.0,4.4,4.1,-0.4,-17.3,0.007668177065179506,0.007982866043613706
3,3. Forging & Foundries,Upstream,11-9021,Construction managers,Line Item,3.0,0.1,0.1,0.0,-2.7,0.00017427675148135242,0.00019470404984423675
3,3. Forging & Foundries,Upstream,11-9041,Architectural and engineering managers,Line Item,3.0,3.1,2.9,-0.2,-17.6,0.005402579295921924,0.005646417445482866
3,3. Forging & Foundries,Upstream,11-9199,"Managers, all other",Line Item,3.0,1.2000000000000002,1.2000000000000002,-0.1,-17.6,0.002091321017776229,0.0023364485981308414
3,3. Forging & Foundries,Upstream,13-0000,Business and financial operations occupations,Summary,1.0,24.5,22.900000000000002,-1.5,-14.8,0.04269780411293134,0.04458722741433022
3,3. Forging & Foundries,Upstream,13-1000,Business operations specialists,Summary,2.0,19.5,18.4,-1.2,-13.9,0.033983966538863715,0.03582554517133956
3,3. Forging & Foundries,Upstream,13-1020,Buyers and purchasing agents,Line Item,3.0,5.5,5.3,-0.1,-8.4,0.009585221331474382,0.010319314641744548
3,3. Forging & Foundries,Upstream,13-1041,Compliance officers,Line Item,3.0,0.4,0.4,0.0,-17.6,0.0006971070059254097,0.000778816199376947
3,3. Forging & Foundries,Upstream,13-1051,Cost estimators,Line Item,3.0,1.7000000000000002,1.5,-0.2,-32.2,0.002962704775182991,0.0029205607476635513
3,3. Forging & Foundries,Upstream,13-1070,Human resources workers,Summary,3.0,3.2,3.0,-0.30000000000000004,-17.6,0.005576856047403277,0.005841121495327103
3,3. Forging & Foundries,Upstream,13-1071,Human resources specialists,Line Item,4.0,3.2,3.0,-0.30000000000000004,-17.6,0.005576856047403277,0.005841121495327103
3,3. Forging & Foundries,Upstream,13-1080,Logisticians and project management specialists,Summary,3.0,4.1,3.8000000000000003,-0.1,-8.5,0.007145346810735448,0.007398753894080997
3,3. Forging & Foundries,Upstream,13-1081,Logisticians,Line Item,4.0,1.6,1.7000000000000002,0.1,4.3999999999999995,0.0027884280237016387,0.0033099688473520253
3,3. Forging & Foundries,Upstream,13-1082,Project management specialists,Line Item,4.0,2.4000000000000004,2.2,-0.2,-17.6,0.004182642035552458,0.004283489096573209
3,3. Forging & Foundries,Upstream,13-1111,Management analysts,Line Item,3.0,0.4,0.4,0.0,-7.4,0.0006971070059254097,0.000778816199376947
3,3. Forging & Foundries,Upstream,13-1141,"Compensation, benefits, and job analysis specialists",Line Item,3.0,0.1,0.1,0.0,-7.4,0.00017427675148135242,0.00019470404984423675
3,3. Forging & Foundries,Upstream,13-1151,Training and development specialists,Line Item,3.0,0.9,0.9,0.0,-8.4,0.0015684907633321716,0.0017523364485981308
3,3. Forging & Foundries,Upstream,13-1161,Market research analysts and marketing specialists,Line Item,3.0,1.8,1.6,-0.1,-17.6,0.0031369815266643433,0.003115264797507788
3,3. Forging & Foundries,Upstream,13-1199,"Business operations specialists, all other",Line Item,3.0,1.4000000000000001,1.3,-0.1,-17.6,0.002439874520738934,0.0025311526479750777
3,3. Forging & Foundries,Upstream,13-2000,Financial specialists,Summary,2.0,4.9,4.5,-0.4,-17.8,0.008539560822586268,0.008761682242990653
3,3. Forging & Foundries,Upstream,13-2011,Accountants and auditors,Line Item,3.0,4.3,4.0,-0.4,-17.6,0.007493900313698153,0.00778816199376947
