stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2199,"Engineers, All Other",Bachelor's degree,Unreported,Unreported,BA+,BA+,117750,324.78579240330504,324.78579240330504,3035.1781868378043,350.0182522039478,2992.9726012712854,-25.232459800642747,42.205585566519176,18.82522822904791,18.6,4790.0,-0.07208898290806949,0.01410156095267697,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3011,Architectural and Civil Drafters,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,64280,11.335582659211964,11.335582659211964,1325.1680178077447,11.150234948954127,1298.743379366379,0.1853477102578367,26.424638441365687,1.0049275407102805,10.0,1260.0,0.01662276275848537,0.020346312336358193,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3012,Electrical and Electronics Drafters,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,73720,2.3365355209745355,2.3365355209745355,273.14891858258153,2.4312542369899117,283.1846466287493,-0.09471871601537618,-10.035728046167776,0.1891481136027005,1.7,80.0,-0.038958787022062145,-0.03543881409405807,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3013,Mechanical Drafters,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,68510,113.10439436624542,113.10439436624542,440.1505658656136,131.8040318051481,470.6443329676233,-18.69963743890269,-30.4937671020097,8.993843407436382,6.6,560.0,-0.141874548014944,-0.06479153145164383,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3022,Civil Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,64200,12.822303347238858,12.822303347238858,1498.9707032467065,12.994634714946523,1513.5731112916426,-0.172331367707665,-14.602408044936055,1.075860692750781,5.5,650.0,-0.013261732360160013,-0.00964763970501217,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3023,Electrical and Electronic Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,77180,152.67248913877074,152.67248913877074,905.9218945698187,174.89355595511034,910.6610670507765,-22.221066816339594,-4.739172480957706,13.643073497507173,16.8,960.0,-0.12705480596462365,-0.005204101341793126,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,70760,76.34954819114445,76.34954819114445,76.34954819114445,89.21752577318385,89.21752577318385,-12.867977582039401,-12.867977582039401,6.594977584617128,1.3,130.0,-0.14423150015114108,-0.14423150015114108,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3025,Environmental Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,58890,0.839480663712936,0.839480663712936,98.13813374792485,0.83836352999645,97.64987814783629,0.0011171337164859185,0.4882556000885643,0.07130723784434206,1.1,170.0,0.0013325170722665487,0.005000063587886648,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3026,Industrial Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,64790,1422.0836676459403,1422.0836676459403,2300.4823207934182,1603.3800045622554,2455.321333199341,-181.296336916315,-154.83901240592309,119.05816752384617,12.6,2800.0,-0.11307134702968394,-0.06306262659485153,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3027,Mechanical Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,68730,613.1623517187596,613.1623517187596,3024.444238850922,674.6340894490174,3027.1538946627998,-61.47173773025777,-2.7096558118778376,51.23027481723319,6.4,4260.0,-0.09111863555614652,-0.0008951166363412359,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",Associate's degree,Unreported,Unreported,SC or associate's,SC/Associate or Employer Training,77390,2.135298762641028,2.135298762641028,249.6236597434025,2.095908824991332,244.12469536961478,0.039389937649696005,5.4989643737877145,0.17951626765566164,5.7,660.0,0.018793726702238066,0.0225252277958281,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-3031,Surveying and Mapping Technicians,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,51940,7.855238215579576,7.855238215579576,918.3039609426562,7.7129444759682695,898.3788789602021,0.14229373961130687,19.925081982454117,0.9827129290272393,7.6,1000.0,0.01844869233204788,0.0221789296799984,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,19-1012,Food Scientists and Technologists,Bachelor's degree,Unreported,Unreported,BA+,BA+,85310,0.5209278244219131,0.5209278244219131,60.898227578014726,0.50301811799787,58.58992688870177,0.017909706424043104,2.308300689312958,0.03981613944626087,1.2,40.0,0.03560449570947451,0.03939756903431263,2030
