stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-1022,Microbiologists,Bachelor's degree,Unreported,Unreported,BA+,87330,0.6842635501868473,0.6842635501868473,81.38655633392985,0.6706908239971601,78.11990251826903,0.01357272618968719,3.266653815660817,1.7344027884338045,1.7,40.0,0.0202369343728261,0.04181589723434282,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-1029,"Biological Scientists, All Other",Bachelor's degree,Unreported,Unreported,BA+,93330,1.8773110187640878,1.8773110187640878,223.28805756675175,1.8443997659923965,214.8297319252639,0.03291125277169127,8.458325641487846,4.885650636167328,4.8,140.0,0.01784388253485982,0.03937223011771189,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-1042,"Medical Scientists, Except Epidemiologists",Doctoral or professional degree,Unreported,Unreported,BA+,100590,14.777748620378135,14.777748620378135,1757.670813026126,14.08450730394201,1640.5179528838419,0.6932413164361257,117.15286014228423,10.072513272503622,9.6,1400.0,0.04922013255246064,0.07141211709164351,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-2012,Physicists,Doctoral or professional degree,Unreported,Unreported,BA+,166290,0.2549917311498605,0.2549917311498605,30.32880954457908,0.251509058998935,29.294963444350884,0.0034826721509255143,1.033846100228196,1.7235400771651666,1.7,70.0,0.013847104214803894,0.035290916207903936,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-2031,Chemists,Bachelor's degree,Unreported,Unreported,BA+,84150,5.102256005347955,5.102256005347955,606.8641909918953,5.030181179979215,585.8992688870777,0.07207482536873933,20.96492210481756,6.390269392607631,6.3,850.0,0.014328475017084204,0.03578246845168567,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-2032,Materials Scientists,Bachelor's degree,Unreported,Unreported,BA+,104160,0.5104434594648608,0.5104434594648608,60.71233131982406,0.50301811799787,58.58992688870177,0.007425341466990809,2.122404431122291,0.6088569471372667,0.6,0.0,0.01476157856211106,0.036224732540698336,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-2041,"Environmental Scientists and Specialists, Including Health",Bachelor's degree,Unreported,Unreported,BA+,80060,2.7021896431146852,2.7021896431146852,321.3994221294741,2.68276329598895,312.4796100731122,0.019426347125735433,8.919812056361877,8.561549951430912,8.5,220.0,0.007241170756577792,0.028545261094875502,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-2042,"Geoscientists, Except Hydrologists and Geographers",Bachelor's degree,Unreported,Unreported,BA+,99240,0.7622879220405244,0.7622879220405244,90.66680359180994,0.754527176996805,87.88489033305267,0.007760745043719375,2.781913258757271,2.0205711478136785,2.0,140.0,0.010285573906839192,0.03165405621165144,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-3011,Economists,Master's degree,Unreported,Unreported,BA+,115440,0.3399889748664648,0.3399889748664648,40.43841272610354,0.33534541199858003,39.059951259134515,0.004643562867884754,1.3784614669690285,0.9124623937932808,0.9,130.0,0.013847104214756385,0.03529091620785531,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-3041,Sociologists,Master's degree,Unreported,Unreported,BA+,101690,0.493704897677589,0.493704897677589,58.72144067326431,0.50301811799787,58.58992688870177,-0.00931322032028098,0.13151378456254292,0.2944455955041839,0.3,0.0,-0.018514681652720143,0.0022446483814934316,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-3051,Urban and Regional Planners,Master's degree,Unreported,Unreported,BA+,83720,0.7625569331931219,0.7625569331931219,90.69879987645693,0.754527176996805,87.88489033305267,0.00802975619631685,2.8139095434042645,3.4361831513824885,3.4,150.0,0.010642103347790813,0.032018126582857895,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-3099,"Social Scientists and Related Workers, All Other",Bachelor's degree,Unreported,Unreported,BA+,100340,1.0228922635071944,1.0228922635071944,121.66317905540471,1.0060362359958432,117.17985377741557,0.01685602751135118,4.483325277989138,3.2536156513119345,3.2,0.0,0.016754891034979406,0.03826020543177383,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-4021,Biological Technicians,Bachelor's degree,Unreported,Unreported,BA+,52000,4.526373992351507,4.526373992351507,538.3685742377454,4.443326708981702,517.5443541835925,0.08304728336980549,20.824220054152875,9.270082086725155,9.1,660.0,0.018690339200566647,0.040236590131491876,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-4031,Chemical Technicians,Associate's degree,Unreported,Moderate-term on-the-job training,SC or associate's,57790,4.733882738936271,4.733882738936271,563.0497402725172,4.694835767980636,546.8393176279433,0.03904697095563492,16.210422644573896,6.755723931215443,6.7,430.0,0.008317004659021326,0.02964384988791733,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-4042,"Environmental Science and Protection Technicians, Including Health",Associate's degree,Unreported,Unreported,SC or associate's,49490,0.41968638633793903,0.41968638633793903,49.91765192658464,0.419181764998225,48.824939073918145,0.0005046213397140176,1.0927128526664944,5.606741418015667,5.6,70.0,0.0012038246456549805,0.02238021948193709,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-4043,"Geological Technicians, Except Hydrologic Technicians",Associate's degree,Unreported,Moderate-term on-the-job training,SC or associate's,48390,0.7615189697503263,0.7615189697503263,90.57534412583776,0.754527176996805,87.88489033305267,0.006991792753521242,2.6904537927850924,1.312046392570981,1.3,150.0,0.009266455823831576,0.030613382830532342,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-4099,"Life, Physical, and Social Science Technicians, All Other",Associate's degree,Unreported,Unreported,SC or associate's,60130,50.10972765884324,50.10972765884324,120.2974643454177,69.97826340570182,137.74632363818972,-19.868535746858594,-17.448859292772006,18.31283975535041,21.2,240.0,-0.28392438994477404,-0.12667386563872232,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-5011,Occupational Health and Safety Specialists,Bachelor's degree,Unreported,Unreported,BA+,83910,269.4829092014087,269.4829092014087,440.11375118112795,249.16784212908374,404.0662655176394,20.31506707232491,36.047485663488544,32.18554634046288,29.8,530.0,0.08153165713013841,0.0892118168224437,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,23-1011,Lawyers,Doctoral or professional degree,Unreported,Unreported,BA+,151160,44.59753056074578,44.59753056074578,246.48146994059698,41.32896073695206,234.95198997264367,3.2685698237937246,11.529479967953307,66.22663999649154,63.0,240.0,0.07908666865826387,0.04907164212269803,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,23-2011,Paralegals and Legal Assistants,Associate's degree,Unreported,Unreported,SC or associate's,61010,0.4937048976775734,0.4937048976775734,58.721440673262464,0.50301811799787,58.58992688870177,-0.009313220320296578,0.1315137845606955,38.57237301104688,39.3,0.0,-0.018514681652751153,0.0022446483814619004,2030
