projection_method,projection_label,year,segment_id,segment_name,value_type,employment_raw,employment_auto,auto_share_ratio
moodys_mi_detail,Moody's MI (detail),2011,9,"Dealers, Maintenance, & Repair",Moody's detailed,59.12786297546894,1.9980069631198747,0.03379129335265864
moodys_mi_detail,Moody's MI (detail),2011,10,Logistics,Moody's detailed,36.963105519612625,5.188112368107685,0.1403592121163865
moodys_mi_detail,Moody's MI (detail),2012,1,Materials & Processing - Coatings & Surface Treatments,Moody's detailed,17.11518796837127,4.9322356023584195,0.2881788743117021
moodys_mi_detail,Moody's MI (detail),2012,1,Materials & Processing - Metals,Moody's detailed,10.943502028783163,4.167226244784769,0.3807945787211714
moodys_mi_detail,Moody's MI (detail),2012,1,Materials & Processing - Non-Metals,Moody's detailed,43.01096143311224,11.694861089636833,0.2719042006959992
moodys_mi_detail,Moody's MI (detail),2012,2,Equipment Manufacturing,Moody's detailed,49.051346700933514,5.762298833637406,0.1174748344580668
moodys_mi_detail,Moody's MI (detail),2012,3,Forging & Foundries,Moody's detailed,17.241213450880633,9.6916003122934,0.5621182256054246
moodys_mi_detail,Moody's MI (detail),2012,4,Parts & Machining,Moody's detailed,47.737983044708955,14.907552024077802,0.31227863167398906
moodys_mi_detail,Moody's MI (detail),2012,5,Component Systems,Moody's detailed,15.288924899600513,4.6267964803972506,0.30262405700731415
moodys_mi_detail,Moody's MI (detail),2012,6,Engineering & Design,Moody's detailed,98.4708758636152,0.8333282642422338,0.008462687641739023
moodys_mi_detail,Moody's MI (detail),2012,7,Core Automotive,Moody's detailed,143.2757057566016,92.97957807699646,0.6489556452435224
moodys_mi_detail,Moody's MI (detail),2012,8,"Motor Vehicle Parts, Materials, & Products Sales",Moody's detailed,98.38939510693653,28.661516010432962,0.2913069643255923
moodys_mi_detail,Moody's MI (detail),2012,9,"Dealers, Maintenance, & Repair",Moody's detailed,60.405301426608204,2.05713267571441,0.03405549889050391
moodys_mi_detail,Moody's MI (detail),2012,10,Logistics,Moody's detailed,38.764762560526535,5.440991530874302,0.14035921211638652
moodys_mi_detail,Moody's MI (detail),2013,1,Materials & Processing - Coatings & Surface Treatments,Moody's detailed,17.546973359969584,5.106441048184931,0.2910154898755589
moodys_mi_detail,Moody's MI (detail),2013,1,Materials & Processing - Metals,Moody's detailed,11.291884978612265,4.257886217056456,0.3770748838764506
moodys_mi_detail,Moody's MI (detail),2013,1,Materials & Processing - Non-Metals,Moody's detailed,44.67972280733732,12.224127540453697,0.27359452504137394
moodys_mi_detail,Moody's MI (detail),2013,2,Equipment Manufacturing,Moody's detailed,50.730851261533225,6.025740381537917,0.11877861758071753
moodys_mi_detail,Moody's MI (detail),2013,3,Forging & Foundries,Moody's detailed,17.032201735372162,9.517620729073593,0.558801549966824
moodys_mi_detail,Moody's MI (detail),2013,4,Parts & Machining,Moody's detailed,48.371719078360975,15.221223456210828,0.3146719559739613
moodys_mi_detail,Moody's MI (detail),2013,5,Component Systems,Moody's detailed,15.348039639334653,4.448585549869542,0.28984715015124835
moodys_mi_detail,Moody's MI (detail),2013,6,Engineering & Design,Moody's detailed,101.96586567010715,0.8655201092993572,0.008488331890395528
moodys_mi_detail,Moody's MI (detail),2013,7,Core Automotive,Moody's detailed,153.8194022089678,98.88267269747283,0.642849154771373
moodys_mi_detail,Moody's MI (detail),2013,8,"Motor Vehicle Parts, Materials, & Products Sales",Moody's detailed,101.24678191143386,29.4222282006245,0.29059914443860296
moodys_mi_detail,Moody's MI (detail),2013,9,"Dealers, Maintenance, & Repair",Moody's detailed,61.450038592224594,2.102601798354551,0.034216443903431454
moodys_mi_detail,Moody's MI (detail),2013,10,Logistics,Moody's detailed,41.07026036580404,5.76458938635911,0.1403592121163865
moodys_mi_detail,Moody's MI (detail),2014,1,Materials & Processing - Coatings & Surface Treatments,Moody's detailed,18.65056511303064,5.5543893225618195,0.297813459747722
moodys_mi_detail,Moody's MI (detail),2014,1,Materials & Processing - Metals,Moody's detailed,11.73255451520284,4.414949138396475,0.3762990517261744
moodys_mi_detail,Moody's MI (detail),2014,1,Materials & Processing - Non-Metals,Moody's detailed,47.1444331831065,12.888284293531056,0.27337870928416164
moodys_mi_detail,Moody's MI (detail),2014,2,Equipment Manufacturing,Moody's detailed,51.96021914276064,6.239886511859847,0.12008968812690658
moodys_mi_detail,Moody's MI (detail),2014,3,Forging & Foundries,Moody's detailed,17.3539862823416,9.722657813303819,0.5602550131779823
moodys_mi_detail,Moody's MI (detail),2014,4,Parts & Machining,Moody's detailed,50.48762256258371,15.889374097367671,0.3147182079661493
moodys_mi_detail,Moody's MI (detail),2014,5,Component Systems,Moody's detailed,15.72608325319198,4.648624136545209,0.2955996138200312
moodys_mi_detail,Moody's MI (detail),2014,6,Engineering & Design,Moody's detailed,105.85514708308165,0.9026740197635033,0.008527445708946292
moodys_mi_detail,Moody's MI (detail),2014,7,Core Automotive,Moody's detailed,163.46509282964877,105.38915510422814,0.64471963573322
moodys_mi_detail,Moody's MI (detail),2014,8,"Motor Vehicle Parts, Materials, & Products Sales",Moody's detailed,104.78444933156443,30.514729903228037,0.2912142984754516
moodys_mi_detail,Moody's MI (detail),2014,9,"Dealers, Maintenance, & Repair",Moody's detailed,64.46851047654475,2.2047465759749474,0.034198813648363864
moodys_mi_detail,Moody's MI (detail),2014,10,Logistics,Moody's detailed,43.42945830027263,6.095724549667728,0.1403592121163865
moodys_mi_detail,Moody's MI (detail),2015,1,Materials & Processing - Coatings & Surface Treatments,Moody's detailed,18.527313060629673,5.582955701730427,0.301336501599584
moodys_mi_detail,Moody's MI (detail),2015,1,Materials & Processing - Metals,Moody's detailed,11.816336393356325,4.416978744196395,0.37380272507135276
