segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,empl_2021,ep_openings_annual_avg,openings
10,Logistics,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,34.69198494404726,34.69198494404726,34.69198494404726,0.0008424571625463,0.0008517887563884017,0.0001944138422655,High school diploma or equivalent,5 years or more,,HS or less,,74.4,64.6247998491933
6,Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,0.9629035938913942,0.9629035938913942,114.92086215880639,0.0008858253745796987,0.0008935824532900076,0.0024807149896353,High school diploma or equivalent,5 years or more,,HS or less,120.0,74.4,77.68383916159645
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,78.75456816918017,78.75456816918017,78.75456816918017,0.000657035933752796,0.000632225433526004,0.0006886333757642,High school diploma or equivalent,5 years or more,,HS or less,,74.4,80.35201647356449
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,114.40945670711884,114.40945670711884,228.36741527203384,0.00024276919287892393,0.00024554823314033424,0.00024027803839919723,High school diploma or equivalent,5 years or more,,HS or less,120.0,223.20000000000002,222.66065548435424
7,Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2031,Carpenters,83.94963147891468,83.94963147891468,83.94963147891468,0.0004601694612802052,0.00045819014891170326,0.0009819967266775,High school diploma or equivalent,,Apprenticeship,HS or less,80.0,74.1,78.4403186875308
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2031,Carpenters,83.94963147891468,83.94963147891468,83.94963147891468,0.00017813548690115498,0.0001711427853518303,0.00018365448941898047,High school diploma or equivalent,,Apprenticeship,HS or less,80.0,74.1,78.4403186875308
10,Logistics,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2061,Construction Laborers,54.4040484012358,54.4040484012358,54.4040484012358,0.00132114320702774,0.0012776831345826026,0.0009072645972393,No formal educational credential,,Short-term on-the-job training,HS or less,,129.4,117.50906261316318
6,Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2061,Construction Laborers,0.7046015726819429,0.7046015726819429,84.09296706830314,0.0006481998364218641,0.0006498781478472055,0.0020049614299792,No formal educational credential,,Short-term on-the-job training,HS or less,,129.4,135.94258374023838
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2061,Construction Laborers,88.41391410631594,88.41391410631594,88.41391410631594,0.0007376222098861839,0.0007225433526011045,0.0006468980196573,No formal educational credential,,Short-term on-the-job training,HS or less,,129.4,137.28119049536681
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2061,Construction Laborers,143.52256408023368,143.52256408023368,226.91092957585488,0.00030454525390211004,0.000310582110963073,0.0002990607720319546,No formal educational credential,,Short-term on-the-job training,HS or less,0.0,388.20000000000005,390.73283684876833
10,Logistics,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2073,Operating Engineers and Other Construction Equipment Operators,35.31897859522621,35.31897859522621,35.31897859522621,0.0008576830221550451,0.0008517887563884017,0.0022033568790097,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,50.0,41.9,37.05265090930417
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2073,Operating Engineers and Other Construction Equipment Operators,78.16565234026484,78.16565234026484,78.16565234026484,0.0006521227094085019,0.000632225433526004,0.0017111496003839,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,,41.9,44.913620976007095
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2073,Operating Engineers and Other Construction Equipment Operators,113.48463093549105,113.48463093549105,113.48463093549105,0.00024080677462615257,0.0002435580822460256,0.00023806218944514947,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,50.0,83.8,81.96627188531127
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2111,Electricians,237.8908419550579,237.8908419550579,887.211709778941,0.019223954659344317,0.019056336856120522,0.0049823736780258,High school diploma or equivalent,,Apprenticeship,HS or less,170.0,81.0,77.86953752410777
2,Equipment Manufacturing,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2111,Electricians,53.0609377981455,53.0609377981455,393.1680466144352,0.008797479407133161,0.008693808312128942,0.0046226617931627,High school diploma or equivalent,,Apprenticeship,HS or less,340.0,81.0,79.16736138985239
3,Forging & Foundries,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2111,Electricians,40.731502379325484,40.731502379325484,75.37733528750867,0.0051999370085527895,0.005025125628140715,0.0029205607476635,High school diploma or equivalent,,Apprenticeship,HS or less,130.0,81.0,72.76304217240876
4,Parts & Machining,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2111,Electricians,32.284552909173215,32.284552909173215,109.75180299022905,0.0022691230170770673,0.002324230098779711,0.0012714019325309,High school diploma or equivalent,,Apprenticeship,HS or less,,81.0,75.32748107664322
5,Component Systems,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2111,Electricians,53.77843836239908,53.77843836239908,166.21141396134584,0.009247623099073288,0.009334163036714334,0.0041152263374485,High school diploma or equivalent,,Apprenticeship,HS or less,,81.0,77.94832019575588
6,Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2111,Electricians,2.020197483380091,2.020197483380091,241.10704123851949,0.0018584853185644834,0.0018683996750609158,0.0014612430760865,High school diploma or equivalent,,Apprenticeship,HS or less,270.0,81.0,84.86304895031519
7,Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2111,Electricians,3714.739403902835,3714.739403902835,3714.739403902835,0.02036232441019904,0.01953035509736554,0.0099290780141843,High school diploma or equivalent,,Apprenticeship,HS or less,3520.0,81.0,89.01256725303102
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2111,Electricians,89.71612432403029,89.71612432403029,89.71612432403029,0.0007484863276920284,0.0007225433526011045,0.0007512364099246,High school diploma or equivalent,,Apprenticeship,HS or less,50.0,81.0,87.19903243646445
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2111,Electricians,4224.2219991143465,4224.2219991143465,5677.282878097844,0.008963515733595601,0.008423516375692944,0.009375948683581764,High school diploma or equivalent,,Apprenticeship,HS or less,4480.0,648.0,644.1503909985787
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2152,"Plumbers, Pipefitters, and Steamfitters",60.907402032893266,60.907402032893266,227.15359637932318,0.004921926062710719,0.004992926687193132,0.0002350176263219,High school diploma or equivalent,,Apprenticeship,HS or less,,44.0,41.334418938936444
6,Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2152,"Plumbers, Pipefitters, and Steamfitters",0.6196559635264314,0.6196559635264314,73.95485697848096,0.0005700539280189417,0.0005686433793663047,0.0005777007510109,High school diploma or equivalent,,Apprenticeship,HS or less,50.0,44.0,46.45932465815436
7,Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2152,"Plumbers, Pipefitters, and Steamfitters",1006.064467683173,1006.064467683173,1006.064467683173,0.0055147370625826045,0.005154639175257736,0.0031642116748499,High school diploma or equivalent,,Apprenticeship,HS or less,920.0,44.0,49.61674984194519
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2152,"Plumbers, Pipefitters, and Steamfitters",78.9519070073556,78.9519070073556,78.9519070073556,0.0006586822980313449,0.000632225433526004,0.0006468980196573,High school diploma or equivalent,,Apprenticeship,HS or less,,44.0,47.639082752805216
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2152,"Plumbers, Pipefitters, and Steamfitters",1146.5434326869483,1146.5434326869483,1386.1248280483328,0.0024328882573630994,0.00222390694302406,0.0025918621835316355,High school diploma or equivalent,,Apprenticeship,HS or less,970.0,176.0,185.0495761918412
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2211,Sheet Metal Workers,18.125984991846266,18.125984991846266,67.60069451972205,0.0014647605211512832,0.0011650162270117077,0.0001410105757931,High school diploma or equivalent,,Apprenticeship,HS or less,,10.6,12.700469652697453
7,Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2211,Sheet Metal Workers,70.12055773160554,70.12055773160554,70.12055773160554,0.0003843654666205999,0.0003436426116838024,0.0015275504637206,High school diploma or equivalent,,Apprenticeship,HS or less,,10.6,12.49661272569878
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-2211,Sheet Metal Workers,88.24654272345181,88.24654272345181,137.7212522513276,0.00018725324433775456,0.000161004492265476,0.00020740189239889056,High school diploma or equivalent,,Apprenticeship,HS or less,0.0,21.2,25.19708237839623
6,Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-4011,Construction and Building Inspectors,8.001700053409433,8.001700053409433,954.9889258983246,0.0073611823572498495,0.007636068237205564,0.0147143779522207,High school diploma or equivalent,5 years or more,Moderate-term on-the-job training,HS or less,670.0,14.8,15.027396719820404
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-4011,Construction and Building Inspectors,8.001700053409433,8.001700053409433,954.9889258983246,1.697907078256914e-05,1.7006744005909916e-05,1.6840257147947915e-05,High school diploma or equivalent,5 years or more,Moderate-term on-the-job training,HS or less,670.0,14.8,15.027396719820404
10,Logistics,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",121.42194730416541,121.42194730416541,121.42194730416541,0.0029486000689120497,0.002981260647359406,0.0001944138422655,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,,3.1,2.692699993716387
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",121.42194730416541,121.42194730416541,121.42194730416541,0.0002576492275483842,0.0003016698180905717,0.00023015876672260953,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,0.0,3.1,2.692699993716387
6,Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-5023,"Earth Drillers, Except Oil and Gas",0.2686790158852588,0.2686790158852588,32.066371280982224,0.0002471718782629328,0.00024370430544270205,0.0004417711625378,High school diploma or equivalent,Less than 5 years,Long-term on-the-job training,HS or less,70.0,1.7,1.8160551704297618
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,47-5023,"Earth Drillers, Except Oil and Gas",0.2686790158852588,0.2686790158852588,32.066371280982224,5.701188495016188e-07,5.427684257204652e-07,5.849322771094474e-07,High school diploma or equivalent,Less than 5 years,Long-term on-the-job training,HS or less,70.0,1.7,1.8160551704297618
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",60.24297014069609,60.24297014069609,224.67560374092105,0.004868233333453684,0.004826495797620031,0.0075205640423031,High school diploma or equivalent,Less than 5 years,,HS or less,390.0,52.4,50.36745469630582
10,Logistics,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",114.98912617220155,114.98912617220155,114.98912617220155,0.0027923859967930067,0.002768313458262306,0.0040178860734884,High school diploma or equivalent,Less than 5 years,,HS or less,60.0,52.4,46.41964619033916
2,Equipment Manufacturing,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",27.54648957622949,27.54648957622949,204.11247797715282,0.004567195470754704,0.004452926208651321,0.0048376693184261,High school diploma or equivalent,Less than 5 years,,HS or less,110.0,52.4,51.9096787064114
3,Forging & Foundries,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",49.17115042455288,49.17115042455288,90.99566859840009,0.006277374265858909,0.006281407035175818,0.0044781931464174,High school diploma or equivalent,Less than 5 years,,HS or less,100.0,52.4,45.45975003836881
4,Parts & Machining,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",41.24595368757874,41.24595368757874,140.21621411325228,0.002898975963430075,0.0029052876234747136,0.0029666045092388,High school diploma or equivalent,Less than 5 years,,HS or less,120.0,52.4,49.805381772885404
5,Component Systems,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",25.314207599887308,25.314207599887308,78.23786570623315,0.004352975989334981,0.0043559427504667155,0.0034293552812071,High school diploma or equivalent,Less than 5 years,,HS or less,50.0,52.4,50.86304989291205
6,Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.9570197188796892,0.9570197188796892,114.21863195271987,0.0008804124902377054,0.0008935824532900076,0.0010874367077853,High school diploma or equivalent,Less than 5 years,,HS or less,70.0,52.4,54.37848582930524
7,Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",954.9270580728585,954.9270580728585,954.9270580728585,0.005234427622063452,0.005211912943871738,0.0049099836333878,High school diploma or equivalent,Less than 5 years,,HS or less,1170.0,52.4,55.46926719604068
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",1457.5381191929416,1457.5381191929416,1457.5381191929416,0.012159992002838476,0.011921965317919074,0.0108303249097472,High school diploma or equivalent,Less than 5 years,,HS or less,850.0,52.4,55.542242153560665
9,"Dealers, Maintenance, & Repair",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",2447.69732729268,2447.69732729268,2447.69732729268,0.03374715281498299,0.03366856143419331,0.0324278795535902,High school diploma or equivalent,Less than 5 years,,HS or less,2110.0,52.4,54.733749527161066
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",5179.629421878506,5179.629421878506,5827.6080928193605,0.010990826198750145,0.010720871843931341,0.01111842408103065,High school diploma or equivalent,Less than 5 years,,HS or less,5030.0,524.0,514.9487060032903
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-2092,"Electric Motor, Power Tool, and Related Repairers",55.42307540019106,55.42307540019106,55.42307540019106,0.0004623852678461741,0.00045158959537570286,0.001126854614887,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,,1.7,1.8089046201016155
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-2092,"Electric Motor, Power Tool, and Related Repairers",55.42307540019106,55.42307540019106,55.42307540019106,0.00011760404838051228,0.00011240478974908177,0.00012016634009081707,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,0.0,1.7,1.8089046201016155
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",6.09074020329011,6.09074020329011,22.71535963793524,0.0004921926062711352,0.0004992926687193033,0.0014571092831962,Postsecondary nondegree award,,Long-term on-the-job training,SC or associate's,140.0,4.7,4.415267477568868
6,Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.26332889504527324,0.26332889504527324,31.427843703054954,0.00024225002229812744,0.00024370430544270205,0.0007476127366024,Postsecondary nondegree award,,Long-term on-the-job training,SC or associate's,,4.7,4.92087963606124
7,Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",134.14192902440345,134.14192902440345,134.14192902440345,0.0007352982750109064,0.0006872852233676048,0.0006546644844517,Postsecondary nondegree award,,Long-term on-the-job training,SC or associate's,130.0,4.7,5.299971005844091
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",140.49599812273883,140.49599812273883,188.28513236539365,0.00029812308395354726,0.0002712486907041677,0.00031882325331349267,Postsecondary nondegree award,,Long-term on-the-job training,SC or associate's,270.0,14.100000000000001,14.6361181194742
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3021,Automotive Body and Related Repairers,29.7407135602815,29.7407135602815,110.91771802147792,0.002403346527847464,0.0024132478988100154,0.00241324789881,High school diploma or equivalent,,Long-term on-the-job training,HS or less,,14.6,13.856277664550618
7,Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3021,Automotive Body and Related Repairers,474.0797659325209,474.0797659325209,474.0797659325209,0.002598665731460746,0.0023482245131729164,0.0079650845608292,High school diploma or equivalent,,Long-term on-the-job training,HS or less,150.0,14.6,17.029925701712664
9,"Dealers, Maintenance, & Repair",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3021,Automotive Body and Related Repairers,4789.155480450926,4789.155480450926,4789.155480450926,0.0660295535936438,0.0663168634309869,0.0590861233943988,High school diploma or equivalent,,Long-term on-the-job training,HS or less,4430.0,14.6,15.14881198591816
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3021,Automotive Body and Related Repairers,5292.975959943728,5292.975959943728,5374.152964404925,0.011231339949568457,0.010905532165969588,0.011387255706549809,High school diploma or equivalent,,Long-term on-the-job training,HS or less,4580.0,43.8,46.03501535218144
9,"Dealers, Maintenance, & Repair",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3022,Automotive Glass Installers and Repairers,459.1170823309368,459.1170823309368,459.1170823309368,0.006329987848019002,0.00626730797259872,0.0074542008843967,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,310.0,1.4,1.4735375643616675
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3022,Automotive Glass Installers and Repairers,459.1170823309368,459.1170823309368,459.1170823309368,0.0009742156524677624,0.0009413501999296827,0.0009892278748241678,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,310.0,1.4,1.4735375643616675
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3023,Automotive Service Technicians and Mechanics,13.196603773794461,13.196603773794461,49.21661254885679,0.0010664173135873968,0.001081800782225107,4.700352526439483e-05,Postsecondary nondegree award,,Short-term on-the-job training,SC or associate's,,70.0,65.75930285740785
6,Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3023,Automotive Service Technicians and Mechanics,3.364429628026648,3.364429628026648,401.53879991548155,0.003095114769952649,0.003005686433793625,0.0003398239711829,Postsecondary nondegree award,,Short-term on-the-job training,SC or associate's,780.0,70.0,75.9233543249524
7,Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3023,Automotive Service Technicians and Mechanics,266.3581846247766,266.3581846247766,266.3581846247766,0.001460040981325121,0.0014318442153493103,0.0039279869067103,Postsecondary nondegree award,,Short-term on-the-job training,SC or associate's,530.0,70.0,75.23439138637536
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3023,Automotive Service Technicians and Mechanics,1521.6580664672565,1521.6580664672565,1521.6580664672565,0.012694933789822286,0.012373554913294778,0.0155464201498299,Postsecondary nondegree award,,Short-term on-the-job training,SC or associate's,2150.0,70.0,74.63468006584053
9,"Dealers, Maintenance, & Repair",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3023,Automotive Service Technicians and Mechanics,16995.758576729815,16995.758576729815,16995.758576729815,0.2343257295336649,0.22984987611135474,0.2238365971783533,Postsecondary nondegree award,,Short-term on-the-job training,SC or associate's,14350.0,70.0,74.36782494447849
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3023,Automotive Service Technicians and Mechanics,18800.33586122367,18800.33586122367,19234.530240286185,0.0398930516256701,0.038175193318936734,0.040774218847582595,Postsecondary nondegree award,,Short-term on-the-job training,SC or associate's,17810.0,350.0,365.91955357905465
10,Logistics,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,1831.6703980233212,1831.6703980233212,1831.6703980233212,0.04448012556005555,0.04450596252129479,0.0375866761713434,High school diploma or equivalent,,Long-term on-the-job training,HS or less,1750.0,26.5,23.259695886846462
6,Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,0.5617907117236497,0.5617907117236497,67.0487402411473,0.0005168206566109537,0.0004874086108854041,0.000237876779828,High school diploma or equivalent,,Long-term on-the-job training,HS or less,,26.5,29.596257725133785
7,Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,54.68607394762684,54.68607394762684,54.68607394762684,0.00029976142532953787,0.0002863688430698021,0.0029459901800327,High school diploma or equivalent,,Long-term on-the-job training,HS or less,80.0,26.5,29.237817398497604
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,1240.5711421353426,1240.5711421353426,1240.5711421353426,0.010349873508399844,0.010115606936416164,0.0098912793973414,High school diploma or equivalent,,Long-term on-the-job training,HS or less,960.0,26.5,28.177058639646706
9,"Dealers, Maintenance, & Repair",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,1316.5280258018033,1316.5280258018033,1316.5280258018033,0.018151375162501367,0.01807316717679636,0.0138134344072436,High school diploma or equivalent,,Long-term on-the-job training,HS or less,1210.0,26.5,27.735275051352648
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,4444.017430619818,4444.017430619818,4510.504380149241,0.009429906896011968,0.009844007769501034,0.009134916512787809,High school diploma or equivalent,,Long-term on-the-job training,HS or less,4000.0,132.5,138.0061047014772
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3041,Farm Equipment Mechanics and Service Technicians,728.6996403446602,728.6996403446602,728.6996403446602,0.006079416848438095,0.005690028901734137,0.0062811710940923,High school diploma or equivalent,,Long-term on-the-job training,HS or less,550.0,3.7,4.108240501679688
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3041,Farm Equipment Mechanics and Service Technicians,728.6996403446602,728.6996403446602,728.6996403446602,0.0015462517577590053,0.0014163003508385,0.0016254203562605656,High school diploma or equivalent,,Long-term on-the-job training,HS or less,550.0,3.7,4.108240501679688
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",32.48394775087989,32.48394775087989,121.14858473565201,0.002625027233445998,0.002662894233169617,0.0009400705052878,High school diploma or equivalent,,Long-term on-the-job training,HS or less,,16.5,15.500407102103143
7,Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",145.32042310977846,145.32042310977846,145.32042310977846,0.0007965731312618594,0.0007445589919816053,0.0004364429896344,High school diploma or equivalent,,Long-term on-the-job training,HS or less,80.0,16.5,18.606281190729447
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",1256.2188698901482,1256.2188698901482,1256.2188698901482,0.01048041983295593,0.00966401734104046,0.0118528411343669,High school diploma or equivalent,,Long-term on-the-job training,HS or less,880.0,16.5,18.595660526010175
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",1434.0232407508065,1434.0232407508065,1522.6878777355787,0.0030429011267652513,0.0027581921628308543,0.0032265641833691527,High school diploma or equivalent,,Long-term on-the-job training,HS or less,960.0,49.5,52.702348818842765
9,"Dealers, Maintenance, & Repair",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3092,Recreational Vehicle Service Technicians,42.463790399324246,42.463790399324246,42.463790399324246,0.0005854612854827251,0.0005830053927998018,0.0013897662665824,High school diploma or equivalent,,Long-term on-the-job training,HS or less,,2.8,2.9301845711330903
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3092,Recreational Vehicle Service Technicians,42.463790399324246,42.463790399324246,42.463790399324246,9.01053148798171e-05,8.756746045856327e-05,9.114387691766631e-05,High school diploma or equivalent,,Long-term on-the-job training,HS or less,0.0,2.8,2.9301845711330903
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3093,Tire Repairers and Changers,7.105863570504371,7.105863570504371,26.50125291092162,0.0005742247073162632,0.0005825081135058037,0.0006580493537015,High school diploma or equivalent,,Short-term on-the-job training,HS or less,80.0,15.3,14.373104767404742
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3093,Tire Repairers and Changers,3459.9025648449738,3459.9025648449738,3459.9025648449738,0.02886537714870281,0.02781791907514468,0.0179253354479247,High school diploma or equivalent,,Short-term on-the-job training,HS or less,2230.0,15.3,16.498737508102494
9,"Dealers, Maintenance, & Repair",2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3093,Tire Repairers and Changers,474.82607460638724,474.82607460638724,474.82607460638724,0.006546572536402584,0.0064130593207987205,0.0052221520320067,High school diploma or equivalent,,Short-term on-the-job training,HS or less,30.0,15.3,16.27614288710771
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-3093,Tire Repairers and Changers,3941.834503021865,3941.834503021865,3961.229892362283,0.008364308408619235,0.007903700815213908,0.008613200502325537,High school diploma or equivalent,,Short-term on-the-job training,HS or less,2340.0,45.900000000000006,47.147985162614944
6,Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.464785319371472,2.464785319371472,294.16782296326835,0.0022674849202370287,0.0022745735174654193,0.0006796479423658,Postsecondary nondegree award,,Long-term on-the-job training,SC or associate's,90.0,40.1,42.10494091439147
7,Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",33.53548225610122,33.53548225610122,33.53548225610122,0.00018382456875272853,0.0001718213058419012,0.0002182214948172,Postsecondary nondegree award,,Long-term on-the-job training,SC or associate's,60.0,40.1,45.21890156050005
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",36.00026757547269,36.00026757547269,327.70330521936955,7.63901530019152e-05,6.924438314699914e-05,8.182735291537146e-05,Postsecondary nondegree award,,Long-term on-the-job training,SC or associate's,150.0,80.2,87.32384247489152
