adjustment_source,forecast_source,projection_label,segment_id,segment_name,year,value_type,employment_auto,employment_raw,auto_share_ratio
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Coatings & Surface Treatments,2029,Forecast,4837.211634185169,15353.306907136273,0.3150599192371264
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Metals,2029,Forecast,3243.9172987780435,8815.097356330061,0.36799562927669865
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Non-Metals,2029,Forecast,12790.16439431473,47226.293863760104,0.27082718858295757
sam_mi,dtmb_mi,DTMB MI,2,Equipment Manufacturing,2029,Forecast,6150.776543505633,46835.67256201306,0.131326747477826
sam_mi,dtmb_mi,DTMB MI,3,Forging & Foundries,2029,Forecast,8706.060415323478,15801.9217540653,0.5509494699961859
sam_mi,dtmb_mi,DTMB MI,4,Parts & Machining,2029,Forecast,14707.533030359267,49774.30344871877,0.29548445706552323
sam_mi,dtmb_mi,DTMB MI,5,Component Systems,2029,Forecast,6052.885629447146,18558.625996933115,0.32614944826451103
sam_mi,dtmb_mi,DTMB MI,6,Engineering & Design,2029,Forecast,1075.02834519598,123382.21558660455,0.008712992711995798
sam_mi,dtmb_mi,DTMB MI,7,Core Automotive,2029,Forecast,168599.02254368446,168599.02254368446,1.0
sam_mi,dtmb_mi,DTMB MI,8,"Motor Vehicle Parts, Materials, & Products Sales",2029,Forecast,113850.72932650776,113850.72932650776,1.0
sam_mi,dtmb_mi,DTMB MI,9,"Dealers, Maintenance, & Repair",2029,Forecast,69327.15964818839,69327.15964818839,1.0
sam_mi,dtmb_mi,DTMB MI,10,Logistics,2029,Forecast,47396.416634766865,47396.416634766865,1.0
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Coatings & Surface Treatments,2030,Forecast,4828.887921757617,15311.030000000004,0.31538622298810826
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Metals,2030,Forecast,3216.8676489201544,8741.591999999999,0.36799562927669865
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Non-Metals,2030,Forecast,12751.505165267125,47104.015999999996,0.2707095115895665
sam_mi,dtmb_mi,DTMB MI,2,Equipment Manufacturing,2030,Forecast,6132.184279404353,46694.09999999999,0.131326747477826
sam_mi,dtmb_mi,DTMB MI,3,Forging & Foundries,2030,Forecast,8644.081920123073,15697.211000000001,0.5506762902099661
sam_mi,dtmb_mi,DTMB MI,4,Parts & Machining,2030,Forecast,14662.503515659799,49643.0,0.2953589330954978
sam_mi,dtmb_mi,DTMB MI,5,Component Systems,2030,Forecast,6066.881475693046,18615.509999999995,0.32590466098930665
sam_mi,dtmb_mi,DTMB MI,6,Engineering & Design,2030,Forecast,1083.9748552040082,124033.20400000001,0.008739392519474126
sam_mi,dtmb_mi,DTMB MI,7,Core Automotive,2030,Forecast,167716.45799999996,167716.45799999996,1.0
sam_mi,dtmb_mi,DTMB MI,8,"Motor Vehicle Parts, Materials, & Products Sales",2030,Forecast,113556.85400000002,113556.85400000002,1.0
sam_mi,dtmb_mi,DTMB MI,9,"Dealers, Maintenance, & Repair",2030,Forecast,69272.77199999998,69272.77199999998,1.0
sam_mi,dtmb_mi,DTMB MI,10,Logistics,2030,Forecast,47498.556999999964,47498.556999999964,1.0
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Coatings & Surface Treatments,2031,Forecast,4820.617776638944,15268.971514421442,0.31571332568705773
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Metals,2031,Forecast,3190.043554614409,8668.699573645728,0.36799562927669865
