segment,occcd,soctitle,empl_2021,empl_2024,occ_level,is_total_all,pct_seg_major_2021,pct_seg_detailed_2021,pct_seg_major_2024,pct_seg_detailed_2024,level_change_2021_2024,pct_change_2021_2024,ep_title,ep_type,ep_employment_2024,ep_employment_2034,ep_change_numeric,ep_change_percent,ep_openings_annual_avg,ep_median_annual_wage_2024,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped
Total,27-1021,Commercial and Industrial Designers,2580.0,1560.0,detailed,False,,0.0037381552638442147,,0.002162072263107563,-1020.0,-39.53488372093024,        Commercial and industrial designers,Line item,30.6,31.6,1.0,3.2,2.5,79450,Bachelor's degree,nan,nan,BA+
Total,27-1024,Graphic Designers,930.0,830.0,detailed,False,,0.0013474745718508215,,0.0011503333194738958,-100.0,-10.752688172043012,        Graphic designers,Line item,265.9,271.5,5.7,2.1,20.0,61300,Bachelor's degree,nan,nan,BA+
Total,27-1025,Interior Designers,500.0,800.0,detailed,False,,0.0007244486945434524,,0.0011087550067218272,300.0,60.00000000000001,        Interior designers,Line item,87.1,89.9,2.8,3.2,7.8,63490,Bachelor's degree,nan,nan,BA+
Total,27-1026,Merchandise Displayers and Window Trimmers,,70.0,detailed,False,,,,9.701606308815988e-05,,,        Merchandise displayers and window trimmers,Line item,193.0,199.3,6.2,3.2,20.8,37350,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
Total,27-2012,Producers and Directors,,30.0,detailed,False,,,,4.157831275206852e-05,,,        Producers and directors,Line item,167.0,175.2,8.3,4.9,12.8,83480,Bachelor's degree,Less than 5 years,nan,BA+
Total,27-3000,Media and Communication Workers,740.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,27-3031,Public Relations Specialists,260.0,250.0,detailed,False,,0.00037671332116259525,,0.000346485939600571,-10.0,-3.8461538461538436,      Public relations specialists,Line item,315.9,331.0,15.0,4.8,27.6,69780,Bachelor's degree,nan,nan,BA+
Total,27-3041,Editors,100.0,60.0,detailed,False,,0.0001448897389086905,,8.315662550413704e-05,-40.0,-40.0,        Editors,Line item,115.8,116.5,0.7,0.6,9.8,75260,Bachelor's degree,Less than 5 years,nan,BA+
Total,27-3042,Technical Writers,290.0,240.0,detailed,False,,0.0004201802428352024,,0.00033262650201654816,-50.0,-17.24137931034483,        Technical writers,Line item,56.4,56.9,0.5,0.9,4.5,91670,Bachelor's degree,Less than 5 years,Short-term on-the-job training,BA+
Total,27-3043,Writers and Authors,30.0,,detailed,False,,4.3466921672607145e-05,,,,,        Writers and authors,Line item,135.4,140.3,4.9,3.6,13.4,72270,Bachelor's degree,nan,Long-term on-the-job training,BA+
Total,27-3091,Interpreters and Translators,50.0,60.0,detailed,False,,7.244486945434524e-05,,8.315662550413704e-05,10.0,19.999999999999996,        Interpreters and translators,Line item,75.3,76.6,1.3,1.7,6.9,59440,Bachelor's degree,nan,nan,BA+
Total,27-4000,Media and Communication Equipment Workers,170.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,27-4021,Photographers,100.0,60.0,detailed,False,,0.0001448897389086905,,8.315662550413704e-05,-40.0,-40.0,      Photographers,Line item,151.2,154.0,2.8,1.8,12.7,42520,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
Total,29-0000,Healthcare Practitioners and Technical Occupations,,1230.0,major,False,,,0.0016979803696903601,,,,  Healthcare practitioners and technical occupations,Summary,10067.5,10794.4,726.9,7.2,634.9,83090,—,—,—,
Total,29-1000,Healthcare Diagnosing or Treating Practitioners,710.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,29-1126,Respiratory Therapists,70.0,,detailed,False,,0.00010142281723608334,,,,,        Respiratory therapists,Line item,139.6,156.4,16.8,12.1,8.8,80450,Associate's degree,nan,nan,SC or associate's
Total,29-1141,Registered Nurses,380.0,270.0,detailed,False,,0.0005505810078530239,,0.00037420481476861667,-110.0,-28.947368421052634,      Registered nurses,Line item,3391.0,3557.1,166.1,4.9,189.1,93600,Bachelor's degree,nan,nan,BA+
Total,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",50.0,,detailed,False,,7.244486945434524e-05,,,,,"        Healthcare diagnosing or treating practitioners, all other",Line item,41.3,42.2,0.8,2.0,2.4,113730,Master's degree,nan,nan,BA+
Total,29-2000,Health Technologists and Technicians,360.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,29-2010,Clinical Laboratory Technologists and Technicians,320.0,730.0,detailed,False,,0.0004636471645078096,,0.0010117389436336674,410.0,128.125,      Clinical laboratory technologists and technicians,Line item,351.2,357.2,6.0,1.7,22.6,61890,Bachelor's degree,nan,nan,BA+
Total,29-2072,Medical Records Specialists,,40.0,detailed,False,,,,5.543775033609136e-05,,,      Medical records specialists,Line item,194.8,208.6,13.8,7.1,14.2,50250,Postsecondary nondegree award,nan,nan,SC or associate's
Total,29-2091,Orthotists and Prosthetists,40.0,,detailed,False,,5.79558955634762e-05,,,,,        Orthotists and prosthetists,Line item,10.1,11.5,1.3,13.3,0.9,78310,Master's degree,nan,Internship/residency,BA+
Total,29-9000,Other Healthcare Practitioners and Technical Occupations,100.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,29-9099,"Healthcare Practitioners and Technical Workers, All Other",60.0,,detailed,False,,8.693384334521429e-05,,,,,"        Healthcare practitioners and technical workers, all other",Line item,41.7,43.1,1.5,3.6,2.6,64030,Postsecondary nondegree award,nan,nan,SC or associate's
Total,31-0000,Healthcare Support Occupations,,110.0,major,False,,,0.0001518519029804387,,,,  Healthcare support occupations,Summary,7982.8,8971.1,988.3,12.4,1286.7,37180,—,—,—,
Total,31-9000,Other Healthcare Support Occupations,70.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,31-9093,Medical Equipment Preparers,60.0,,detailed,False,,8.693384334521429e-05,,,,,        Medical equipment preparers,Line item,76.5,84.2,7.6,10.0,10.9,46490,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
Total,33-0000,Protective Service Occupations,,390.0,major,False,,,0.0005383840196579191,,,,  Protective service occupations,Summary,3787.4,3816.6,29.1,0.8,423.6,50580,—,—,—,
Total,33-1091,First-Line Supervisors of Security Workers,,30.0,detailed,False,,,,4.157831275206852e-05,,,        First-line supervisors of security workers,Line item,71.9,73.8,1.9,2.7,7.0,58610,High school diploma or equivalent,Less than 5 years,nan,HS or less
Total,33-9000,Other Protective Service Workers,310.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,33-9032,Security Guards,300.0,330.0,detailed,False,,0.00043466921672607144,,0.00045736144027275373,30.0,10.000000000000009,        Security guards,Line item,1262.1,1267.1,5.1,0.4,161.0,38370,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
Total,35-0000,Food Preparation and Serving Related Occupations,,2180.0,major,False,,,0.00300942862270324,,,,  Food preparation and serving related occupations,Summary,13805.3,14295.3,489.9,3.5,2625.8,34130,—,—,—,
Total,35-1000,Supervisors of Food Preparation and Serving Workers,30.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,30.0,140.0,detailed,False,,4.3466921672607145e-05,,0.00019403212617631976,110.0,366.6666666666667,      First-line supervisors of food preparation and serving workers,Line item,1215.0,1288.0,73.0,6.0,183.9,42010,High school diploma or equivalent,Less than 5 years,nan,HS or less
Total,35-2000,Cooks and Food Preparation Workers,250.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,35-2021,Food Preparation Workers,,240.0,detailed,False,,,,0.00033262650201654816,,,      Food preparation workers,Line item,902.7,871.8,-30.9,-3.4,148.0,34220,No formal educational credential,nan,Short-term on-the-job training,HS or less
Total,35-3000,Food and Beverage Serving Workers,2130.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,35-3023,Fast Food and Counter Workers,2100.0,1400.0,detailed,False,,0.0030426845170825,,0.0019403212617631975,-700.0,-33.333333333333336,      Fast food and counter workers,Line item,3796.0,4029.2,233.2,6.1,904.3,30480,No formal educational credential,nan,Short-term on-the-job training,HS or less
Total,37-0000,Building and Grounds Cleaning and Maintenance Occupations,,2470.0,major,False,,,0.0034097654578334876,,,,  Building and grounds cleaning and maintenance occupations,Summary,5715.9,5832.9,117.1,2.0,788.7,36790,—,—,—,
Total,37-2000,Building Cleaning and Pest Control Workers,2380.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",2360.0,2260.0,detailed,False,,0.0034193978382450955,,0.0031322328939891618,-100.0,-4.23728813559322,"        Janitors and cleaners, except maids and housekeeping cleaners",Line item,2447.7,2495.5,47.8,2.0,351.3,35930,No formal educational credential,nan,Short-term on-the-job training,HS or less
Total,37-3000,Grounds Maintenance Workers,100.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,37-3011,Landscaping and Groundskeeping Workers,100.0,200.0,detailed,False,,0.0001448897389086905,,0.0002771887516804568,100.0,100.0,      Landscaping and groundskeeping workers,Line item,1192.5,1235.0,42.4,3.6,158.2,38090,No formal educational credential,nan,Short-term on-the-job training,HS or less
Total,39-0000,Personal Care and Service Occupations,,40.0,major,False,,,5.5218873811068627e-05,,,,  Personal care and service occupations,Summary,4464.1,4650.6,186.5,4.2,772.4,35110,—,—,—,
Total,41-0000,Sales and Related Occupations,,63000.0,major,False,,,0.08696972625243309,,,,  Sales and related occupations,Summary,14532.6,14234.8,-297.8,-2.0,1786.8,37460,—,—,—,
Total,41-1000,Supervisors of Sales Workers,6460.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,41-1011,First-Line Supervisors of Retail Sales Workers,5160.0,5580.0,detailed,False,,0.007476310527688429,,0.007733566171884745,420.0,8.139534883720923,      First-line supervisors of retail sales workers,Line item,1432.6,1360.3,-72.3,-5.0,125.1,47320,High school diploma or equivalent,Less than 5 years,nan,HS or less
Total,41-1012,First-Line Supervisors of Non-Retail Sales Workers,1300.0,500.0,detailed,False,,0.0018835666058129763,,0.000692971879201142,-800.0,-61.53846153846154,      First-line supervisors of non-retail sales workers,Line item,320.0,320.0,0.0,0.0,24.8,84130,High school diploma or equivalent,Less than 5 years,nan,HS or less
Total,41-2000,Retail Sales Workers,36510.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,41-2011,Cashiers,17580.0,18290.0,detailed,False,,0.02547161610014779,,0.025348911341177775,710.0,4.038680318543797,        Cashiers,Line item,3157.2,2843.6,-313.6,-9.9,542.6,31190,No formal educational credential,nan,Short-term on-the-job training,HS or less
Total,41-2021,Counter and Rental Clerks,1970.0,3170.0,detailed,False,,0.0028543278565012027,,0.00439344171413524,1200.0,60.913705583756354,        Counter and rental clerks,Line item,408.2,421.3,13.1,3.2,45.9,38540,No formal educational credential,nan,Short-term on-the-job training,HS or less
Total,41-2022,Parts Salespersons,6370.0,7070.0,detailed,False,,0.009229476368483584,,0.009798622371904148,700.0,10.989010989010994,        Parts salespersons,Line item,272.1,280.6,8.5,3.1,30.2,37440,No formal educational credential,nan,Moderate-term on-the-job training,HS or less
Total,41-2031,Retail Salespersons,10590.0,10890.0,detailed,False,,0.015343823350430323,,0.015092927529000873,300.0,2.8328611898017053,      Retail salespersons,Line item,3936.7,3917.1,-19.6,-0.5,555.8,34580,No formal educational credential,nan,Short-term on-the-job training,HS or less
Total,41-3000,"Sales Representatives, Services",2460.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,41-3031,"Securities, Commodities, and Financial Services Sales Agents",260.0,270.0,detailed,False,,0.00037671332116259525,,0.00037420481476861667,10.0,3.8461538461538547,"      Securities, commodities, and financial services sales agents",Line item,514.5,531.6,17.1,3.3,38.1,78140,Bachelor's degree,nan,Moderate-term on-the-job training,BA+
Total,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",2200.0,2240.0,detailed,False,,0.003187574255991191,,0.003104514018821116,40.0,1.8181818181818077,"      Sales representatives of services, except advertising, insurance, financial services, and travel",Line item,1226.7,1264.7,37.9,3.1,123.0,66260,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
Total,41-4000,"Sales Representatives, Wholesale and Manufacturing",13610.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1260.0,3460.0,detailed,False,,0.0018256107102495001,,0.004795365404071903,2200.0,174.6031746031746,"      Sales representatives, wholesale and manufacturing, technical and scientific products",Line item,303.2,308.9,5.7,1.9,27.2,100070,Bachelor's degree,nan,Moderate-term on-the-job training,BA+
Total,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",12350.0,10280.0,detailed,False,,0.017893882755223276,,0.01424750183637548,-2070.0,-16.761133603238864,"      Sales representatives, wholesale and manufacturing, except technical and scientific products",Line item,1310.5,1314.9,4.4,0.3,114.8,66780,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
Total,41-9000,Other Sales and Related Workers,700.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,41-9031,Sales Engineers,630.0,1090.0,detailed,False,,0.0009128053551247501,,0.0015106786966584897,460.0,73.01587301587303,      Sales engineers,Line item,56.8,59.9,3.1,5.5,5.0,121520,Bachelor's degree,nan,Moderate-term on-the-job training,BA+
Total,41-9099,"Sales and Related Workers, All Other",,110.0,detailed,False,,,,0.00015245381342425125,,,"        Sales and related workers, all other",Line item,122.6,127.1,4.5,3.7,16.0,46370,High school diploma or equivalent,nan,nan,HS or less
Total,43-0000,Office and Administrative Support Occupations,,49040.0,major,False,,,0.06769833929237014,,,,  Office and administrative support occupations,Summary,19325.2,18563.3,-761.9,-3.9,1996.8,46320,—,—,—,
Total,43-1000,Supervisors of Office and Administrative Support Workers,2700.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,43-1011,First-Line Supervisors of Office and Administrative Support Workers,2700.0,2500.0,detailed,False,,0.003912022950534643,,0.0034648593960057102,-200.0,-7.4074074074074066,      First-line supervisors of office and administrative support workers,Line item,1558.4,1554.4,-3.9,-0.3,144.5,66140,High school diploma or equivalent,Less than 5 years,nan,HS or less
Total,43-3000,Financial Clerks,7380.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,43-3011,Bill and Account Collectors,100.0,200.0,detailed,False,,0.0001448897389086905,,0.0002771887516804568,100.0,100.0,      Bill and account collectors,Line item,166.9,149.4,-17.5,-10.5,13.7,46040,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
Total,43-3021,Billing and Posting Clerks,600.0,640.0,detailed,False,,0.0008693384334521429,,0.0008870040053774618,40.0,6.666666666666665,      Billing and posting clerks,Line item,429.8,427.9,-1.9,-0.4,42.2,47170,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
Total,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",5930.0,5820.0,detailed,False,,0.008591961517285345,,0.008066192673901294,-110.0,-1.8549747048903886,"      Bookkeeping, accounting, and auditing clerks",Line item,1613.4,1519.1,-94.3,-5.8,170.0,49210,"Some college, no degree",nan,Moderate-term on-the-job training,SC or associate's
Total,43-3051,Payroll and Timekeeping Clerks,510.0,540.0,detailed,False,,0.0007389376684343215,,0.0007484096295372333,30.0,5.882352941176472,      Payroll and timekeeping clerks,Line item,161.1,134.2,-27.0,-16.7,13.0,55290,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
Total,43-3061,Procurement Clerks,230.0,250.0,detailed,False,,0.0003332463994899881,,0.000346485939600571,20.0,8.695652173913038,      Procurement clerks,Line item,61.9,56.6,-5.4,-8.7,4.6,48510,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
Total,43-4000,Information and Record Clerks,9510.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,43-4041,"Credit Authorizers, Checkers, and Clerks",50.0,,detailed,False,,7.244486945434524e-05,,,,,"      Credit authorizers, checkers, and clerks",Line item,12.0,11.3,-0.7,-6.2,1.0,49130,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
Total,43-4051,Customer Service Representatives,6470.0,6480.0,detailed,False,,0.009374366107392274,,0.0089809155544468,10.0,0.15455950540959051,      Customer service representatives,Line item,2814.0,2660.3,-153.7,-5.5,341.7,42830,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
Total,43-4071,File Clerks,120.0,140.0,detailed,False,,0.00017386768669042858,,0.00019403212617631976,20.0,16.666666666666675,      File clerks,Line item,84.3,70.9,-13.4,-15.9,7.3,41270,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
Total,43-4111,"Interviewers, Except Eligibility and Loan",500.0,,detailed,False,,0.0007244486945434524,,,,,"      Interviewers, except eligibility and loan",Line item,164.3,145.1,-19.1,-11.6,15.8,43830,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
Total,43-4151,Order Clerks,1030.0,410.0,detailed,False,,0.001492364310759512,,0.0005682369409449365,-620.0,-60.19417475728155,      Order clerks,Line item,89.5,74.1,-15.4,-17.2,8.0,44660,"Some college, no degree",nan,Short-term on-the-job training,SC or associate's
Total,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",350.0,350.0,detailed,False,,0.0005071140861804167,,0.0004850803154407994,0.0,0.0,"      Human resources assistants, except payroll and timekeeping",Line item,95.2,88.4,-6.8,-7.1,9.0,49440,Associate's degree,nan,nan,SC or associate's
Total,43-4171,Receptionists and Information Clerks,920.0,960.0,detailed,False,,0.0013329855979599525,,0.0013305060080661926,40.0,4.347826086956519,      Receptionists and information clerks,Line item,1007.2,1007.6,0.3,0.0,128.5,37230,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
Total,43-4199,"Information and Record Clerks, All Other",40.0,,detailed,False,,5.79558955634762e-05,,,,,"      Information and record clerks, all other",Line item,153.3,153.0,-0.3,-0.2,17.8,48360,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
Total,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",14870.0,,broad,False,,,,,,,,,,,,,,,,,,
Total,43-5011,Cargo and Freight Agents,100.0,70.0,detailed,False,,0.0001448897389086905,,9.701606308815988e-05,-30.0,-30.000000000000004,      Cargo and freight agents,Line item,100.6,109.2,8.6,8.5,8.8,49900,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
Total,43-5021,Couriers and Messengers,,30.0,detailed,False,,,,4.157831275206852e-05,,,      Couriers and messengers,Line item,247.2,267.6,20.4,8.2,27.9,38340,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
